"x","y","species","presence","group"
127.25,-3.75,"Coracina fortis",1,"Terrestrial Birds"
55.25,-20.75,"Coracina newtoni",1,"Terrestrial Birds"
124.25,-1.75,"Coracina sula",1,"Terrestrial Birds"
124.75,-1.75,"Coracina sula",1,"Terrestrial Birds"
125.25,-1.75,"Coracina sula",1,"Terrestrial Birds"
125.75,-1.75,"Coracina sula",1,"Terrestrial Birds"
126.25,-1.75,"Coracina sula",1,"Terrestrial Birds"
124.25,-2.25,"Coracina sula",1,"Terrestrial Birds"
124.75,-2.25,"Coracina sula",1,"Terrestrial Birds"
125.75,-2.25,"Coracina sula",1,"Terrestrial Birds"
126.25,-2.25,"Coracina sula",1,"Terrestrial Birds"
57.25,-20.25,"Coracina typica",1,"Terrestrial Birds"
57.75,-20.25,"Coracina typica",1,"Terrestrial Birds"
55.75,-4.25,"Coracopsis barklyi",1,"Terrestrial Birds"
43.25,-11.75,"Coracopsis sibilans",1,"Terrestrial Birds"
44.25,-12.25,"Coracopsis sibilans",1,"Terrestrial Birds"
119.75,-8.25,"Corvus florensis",1,"Terrestrial Birds"
120.25,-8.25,"Corvus florensis",1,"Terrestrial Birds"
120.75,-8.25,"Corvus florensis",1,"Terrestrial Birds"
121.25,-8.25,"Corvus florensis",1,"Terrestrial Birds"
119.75,-8.75,"Corvus florensis",1,"Terrestrial Birds"
120.25,-8.75,"Corvus florensis",1,"Terrestrial Birds"
120.75,-8.75,"Corvus florensis",1,"Terrestrial Birds"
121.25,-8.75,"Corvus florensis",1,"Terrestrial Birds"
145.25,14.25,"Corvus kubaryi",1,"Terrestrial Birds"
122.75,-1.25,"Corvus unicolor",1,"Terrestrial Birds"
123.25,-1.25,"Corvus unicolor",1,"Terrestrial Birds"
7.25,1.75,"Corythornis nais",1,"Terrestrial Birds"
6.25,0.25,"Corythornis thomensis",1,"Terrestrial Birds"
6.75,0.25,"Corythornis thomensis",1,"Terrestrial Birds"
6.75,-0.25,"Corythornis thomensis",1,"Terrestrial Birds"
15.75,-3.75,"Cossypha heinrichi",1,"Terrestrial Birds"
16.25,-3.75,"Cossypha heinrichi",1,"Terrestrial Birds"
15.75,-4.25,"Cossypha heinrichi",1,"Terrestrial Birds"
16.25,-4.25,"Cossypha heinrichi",1,"Terrestrial Birds"
15.75,-4.75,"Cossypha heinrichi",1,"Terrestrial Birds"
16.25,-4.75,"Cossypha heinrichi",1,"Terrestrial Birds"
16.25,-8.75,"Cossypha heinrichi",1,"Terrestrial Birds"
-39.25,-16.25,"Cotinga maculata",1,"Terrestrial Birds"
-39.25,-16.75,"Cotinga maculata",1,"Terrestrial Birds"
-39.25,-17.25,"Cotinga maculata",1,"Terrestrial Birds"
-39.75,-18.25,"Cotinga maculata",1,"Terrestrial Birds"
-40.25,-19.25,"Cotinga maculata",1,"Terrestrial Birds"
-39.75,-19.25,"Cotinga maculata",1,"Terrestrial Birds"
-40.25,-19.75,"Cotinga maculata",1,"Terrestrial Birds"
-39.75,-19.75,"Cotinga maculata",1,"Terrestrial Birds"
153.25,-11.25,"Cracticus louisiadensis",1,"Terrestrial Birds"
153.75,-11.25,"Cracticus louisiadensis",1,"Terrestrial Birds"
153.25,-11.75,"Cracticus louisiadensis",1,"Terrestrial Birds"
153.75,-11.75,"Cracticus louisiadensis",1,"Terrestrial Birds"
-73.75,11.25,"Cranioleuca hellmayri",1,"Terrestrial Birds"
-73.25,11.25,"Cranioleuca hellmayri",1,"Terrestrial Birds"
-73.75,10.75,"Cranioleuca hellmayri",1,"Terrestrial Birds"
-73.25,10.75,"Cranioleuca hellmayri",1,"Terrestrial Birds"
-73.75,10.25,"Cranioleuca hellmayri",1,"Terrestrial Birds"
-73.25,10.25,"Cranioleuca hellmayri",1,"Terrestrial Birds"
-68.75,-15.25,"Cranioleuca henricae",1,"Terrestrial Birds"
-68.75,-15.75,"Cranioleuca henricae",1,"Terrestrial Birds"
-68.25,-16.75,"Cranioleuca henricae",1,"Terrestrial Birds"
-67.75,-16.75,"Cranioleuca henricae",1,"Terrestrial Birds"
-67.25,-16.75,"Cranioleuca henricae",1,"Terrestrial Birds"
-66.75,-16.75,"Cranioleuca henricae",1,"Terrestrial Birds"
-67.75,-17.25,"Cranioleuca henricae",1,"Terrestrial Birds"
-67.25,-17.25,"Cranioleuca henricae",1,"Terrestrial Birds"
-66.75,-17.25,"Cranioleuca henricae",1,"Terrestrial Birds"
-74.25,11.25,"Crax alberti",1,"Terrestrial Birds"
-73.75,11.25,"Crax alberti",1,"Terrestrial Birds"
-74.25,10.75,"Crax alberti",1,"Terrestrial Birds"
-73.75,10.75,"Crax alberti",1,"Terrestrial Birds"
-75.25,9.75,"Crax alberti",1,"Terrestrial Birds"
-74.75,7.25,"Crax alberti",1,"Terrestrial Birds"
-74.75,6.75,"Crax alberti",1,"Terrestrial Birds"
-74.25,6.25,"Crax alberti",1,"Terrestrial Birds"
-74.25,5.75,"Crax alberti",1,"Terrestrial Birds"
106.25,-6.75,"Crocias albonotatus",1,"Terrestrial Birds"
106.75,-6.75,"Crocias albonotatus",1,"Terrestrial Birds"
107.25,-6.75,"Crocias albonotatus",1,"Terrestrial Birds"
106.75,-7.25,"Crocias albonotatus",1,"Terrestrial Birds"
107.25,-7.25,"Crocias albonotatus",1,"Terrestrial Birds"
107.75,-7.25,"Crocias albonotatus",1,"Terrestrial Birds"
108.25,12.25,"Crocias langbianis",1,"Terrestrial Birds"
108.25,11.75,"Crocias langbianis",1,"Terrestrial Birds"
-62.75,6.25,"Crypturellus ptaritepui",1,"Terrestrial Birds"
-62.75,5.75,"Crypturellus ptaritepui",1,"Terrestrial Birds"
-62.25,5.75,"Crypturellus ptaritepui",1,"Terrestrial Birds"
-61.75,5.75,"Crypturellus ptaritepui",1,"Terrestrial Birds"
-81.75,22.75,"Cyanolimnas cerverai",1,"Terrestrial Birds"
-81.25,22.75,"Cyanolimnas cerverai",1,"Terrestrial Birds"
-81.75,22.25,"Cyanolimnas cerverai",1,"Terrestrial Birds"
-81.25,22.25,"Cyanolimnas cerverai",1,"Terrestrial Birds"
-83.75,10.25,"Cyanolyca argentigula",1,"Terrestrial Birds"
-83.75,9.75,"Cyanolyca argentigula",1,"Terrestrial Birds"
-83.25,9.75,"Cyanolyca argentigula",1,"Terrestrial Birds"
-83.75,9.25,"Cyanolyca argentigula",1,"Terrestrial Birds"
-83.25,9.25,"Cyanolyca argentigula",1,"Terrestrial Birds"
-82.75,9.25,"Cyanolyca argentigula",1,"Terrestrial Birds"
-82.75,8.75,"Cyanolyca argentigula",1,"Terrestrial Birds"
-82.25,8.75,"Cyanolyca argentigula",1,"Terrestrial Birds"
-61.25,15.75,"Cyanophaia bicolor",1,"Terrestrial Birds"
-61.25,15.25,"Cyanophaia bicolor",1,"Terrestrial Birds"
-61.25,14.75,"Cyanophaia bicolor",1,"Terrestrial Birds"
-60.75,14.75,"Cyanophaia bicolor",1,"Terrestrial Birds"
-61.25,14.25,"Cyanophaia bicolor",1,"Terrestrial Birds"
-60.75,14.25,"Cyanophaia bicolor",1,"Terrestrial Birds"
-176.25,-44.25,"Cyanoramphus forbesi",1,"Terrestrial Birds"
171.75,-42.75,"Cyanoramphus malherbi",1,"Terrestrial Birds"
172.25,-42.75,"Cyanoramphus malherbi",1,"Terrestrial Birds"
171.75,-43.25,"Cyanoramphus malherbi",1,"Terrestrial Birds"
178.75,-49.75,"Cyanoramphus unicolor",1,"Terrestrial Birds"
-106.75,21.75,"Cynanthus lawrencei",1,"Terrestrial Birds"
-106.25,21.75,"Cynanthus lawrencei",1,"Terrestrial Birds"
-106.75,21.25,"Cynanthus lawrencei",1,"Terrestrial Birds"
-106.25,21.25,"Cynanthus lawrencei",1,"Terrestrial Birds"
97.75,4.75,"Cyornis ruckii",1,"Terrestrial Birds"
98.25,4.75,"Cyornis ruckii",1,"Terrestrial Birds"
97.75,4.25,"Cyornis ruckii",1,"Terrestrial Birds"
98.25,4.25,"Cyornis ruckii",1,"Terrestrial Birds"
98.75,4.25,"Cyornis ruckii",1,"Terrestrial Birds"
97.75,3.75,"Cyornis ruckii",1,"Terrestrial Birds"
98.25,3.75,"Cyornis ruckii",1,"Terrestrial Birds"
98.75,3.75,"Cyornis ruckii",1,"Terrestrial Birds"
-76.75,3.75,"Cypseloides lemosi",1,"Terrestrial Birds"
-76.25,3.75,"Cypseloides lemosi",1,"Terrestrial Birds"
-76.75,3.25,"Cypseloides lemosi",1,"Terrestrial Birds"
-76.25,3.25,"Cypseloides lemosi",1,"Terrestrial Birds"
-76.75,2.75,"Cypseloides lemosi",1,"Terrestrial Birds"
-76.25,2.75,"Cypseloides lemosi",1,"Terrestrial Birds"
-77.75,-0.75,"Cypseloides lemosi",1,"Terrestrial Birds"
-75.75,5.75,"Dacnis hartlaubi",1,"Terrestrial Birds"
-74.25,5.75,"Dacnis hartlaubi",1,"Terrestrial Birds"
-75.75,4.75,"Dacnis hartlaubi",1,"Terrestrial Birds"
-74.25,4.75,"Dacnis hartlaubi",1,"Terrestrial Birds"
-76.25,3.75,"Dacnis hartlaubi",1,"Terrestrial Birds"
152.75,-26.25,"Dasyornis brachypterus",1,"Terrestrial Birds"
152.75,-28.25,"Dasyornis brachypterus",1,"Terrestrial Birds"
153.25,-28.25,"Dasyornis brachypterus",1,"Terrestrial Birds"
150.25,-34.75,"Dasyornis brachypterus",1,"Terrestrial Birds"
150.75,-34.75,"Dasyornis brachypterus",1,"Terrestrial Birds"
150.75,-35.25,"Dasyornis brachypterus",1,"Terrestrial Birds"
150.25,-36.25,"Dasyornis brachypterus",1,"Terrestrial Birds"
149.75,-37.25,"Dasyornis brachypterus",1,"Terrestrial Birds"
149.75,-37.75,"Dasyornis brachypterus",1,"Terrestrial Birds"
119.25,-33.75,"Dasyornis longirostris",1,"Terrestrial Birds"
119.75,-33.75,"Dasyornis longirostris",1,"Terrestrial Birds"
120.25,-33.75,"Dasyornis longirostris",1,"Terrestrial Birds"
119.25,-34.25,"Dasyornis longirostris",1,"Terrestrial Birds"
119.75,-34.25,"Dasyornis longirostris",1,"Terrestrial Birds"
116.75,-34.75,"Dasyornis longirostris",1,"Terrestrial Birds"
118.25,-34.75,"Dasyornis longirostris",1,"Terrestrial Birds"
118.25,-35.25,"Dasyornis longirostris",1,"Terrestrial Birds"
127.75,26.75,"Dendrocopos noguchii",1,"Terrestrial Birds"
128.25,26.75,"Dendrocopos noguchii",1,"Terrestrial Birds"
129.75,28.75,"Dendrocopos owstoni",1,"Terrestrial Birds"
129.25,28.25,"Dendrocopos owstoni",1,"Terrestrial Birds"
129.75,28.25,"Dendrocopos owstoni",1,"Terrestrial Birds"
-66.75,18.25,"Dendroica angelae",1,"Terrestrial Birds"
-65.75,18.25,"Dendroica angelae",1,"Terrestrial Birds"
-61.25,14.25,"Dendroica delicata",1,"Terrestrial Birds"
-60.75,14.25,"Dendroica delicata",1,"Terrestrial Birds"
-61.25,13.75,"Dendroica delicata",1,"Terrestrial Birds"
-60.75,13.75,"Dendroica delicata",1,"Terrestrial Birds"
-78.75,26.75,"Dendroica flavescens",1,"Terrestrial Birds"
-78.25,26.75,"Dendroica flavescens",1,"Terrestrial Birds"
-77.75,26.75,"Dendroica flavescens",1,"Terrestrial Birds"
-77.25,26.75,"Dendroica flavescens",1,"Terrestrial Birds"
-78.75,26.25,"Dendroica flavescens",1,"Terrestrial Birds"
-77.25,26.25,"Dendroica flavescens",1,"Terrestrial Birds"
-76.75,26.25,"Dendroica flavescens",1,"Terrestrial Birds"
-77.25,25.75,"Dendroica flavescens",1,"Terrestrial Birds"
-61.25,16.75,"Dendroica plumbea",1,"Terrestrial Birds"
-61.75,16.25,"Dendroica plumbea",1,"Terrestrial Birds"
-61.25,16.25,"Dendroica plumbea",1,"Terrestrial Birds"
-61.75,15.75,"Dendroica plumbea",1,"Terrestrial Birds"
-61.25,15.75,"Dendroica plumbea",1,"Terrestrial Birds"
-61.25,15.25,"Dendroica plumbea",1,"Terrestrial Birds"
-61.75,17.75,"Dendroica subita",1,"Terrestrial Birds"
-80.25,19.75,"Dendroica vitellina",1,"Terrestrial Birds"
-79.75,19.75,"Dendroica vitellina",1,"Terrestrial Birds"
-81.25,19.25,"Dendroica vitellina",1,"Terrestrial Birds"
-83.75,17.25,"Dendroica vitellina",1,"Terrestrial Birds"
152.75,-10.75,"Dicaeum nitidum",1,"Terrestrial Birds"
153.25,-11.25,"Dicaeum nitidum",1,"Terrestrial Birds"
153.75,-11.25,"Dicaeum nitidum",1,"Terrestrial Birds"
154.25,-11.25,"Dicaeum nitidum",1,"Terrestrial Birds"
153.25,-11.75,"Dicaeum nitidum",1,"Terrestrial Birds"
153.75,-11.75,"Dicaeum nitidum",1,"Terrestrial Birds"
123.75,10.75,"Dicaeum quadricolor",1,"Terrestrial Birds"
123.75,10.25,"Dicaeum quadricolor",1,"Terrestrial Birds"
161.25,-10.25,"Dicaeum tristrami",1,"Terrestrial Birds"
161.75,-10.25,"Dicaeum tristrami",1,"Terrestrial Birds"
162.25,-10.25,"Dicaeum tristrami",1,"Terrestrial Birds"
161.25,-10.75,"Dicaeum tristrami",1,"Terrestrial Birds"
161.75,-10.75,"Dicaeum tristrami",1,"Terrestrial Birds"
162.25,-10.75,"Dicaeum tristrami",1,"Terrestrial Birds"
46.25,-9.25,"Dicrurus aldabranus",1,"Terrestrial Birds"
46.75,-9.25,"Dicrurus aldabranus",1,"Terrestrial Birds"
43.25,-11.75,"Dicrurus fuscipennis",1,"Terrestrial Birds"
121.75,12.75,"Dicrurus menagei",1,"Terrestrial Birds"
122.25,12.75,"Dicrurus menagei",1,"Terrestrial Birds"
121.75,12.25,"Dicrurus menagei",1,"Terrestrial Birds"
122.25,12.25,"Dicrurus menagei",1,"Terrestrial Birds"
45.25,-12.75,"Dicrurus waldenii",1,"Terrestrial Birds"
45.25,-13.25,"Dicrurus waldenii",1,"Terrestrial Birds"
-172.25,-13.25,"Didunculus strigirostris",1,"Terrestrial Birds"
-172.75,-13.75,"Didunculus strigirostris",1,"Terrestrial Birds"
-172.25,-13.75,"Didunculus strigirostris",1,"Terrestrial Birds"
-171.75,-13.75,"Didunculus strigirostris",1,"Terrestrial Birds"
-171.25,-13.75,"Didunculus strigirostris",1,"Terrestrial Birds"
-171.75,-14.25,"Didunculus strigirostris",1,"Terrestrial Birds"
-171.25,-14.25,"Didunculus strigirostris",1,"Terrestrial Birds"
-76.25,6.75,"Diglossa gloriosissima",1,"Terrestrial Birds"
-76.25,6.25,"Diglossa gloriosissima",1,"Terrestrial Birds"
-76.25,5.75,"Diglossa gloriosissima",1,"Terrestrial Birds"
-75.75,5.75,"Diglossa gloriosissima",1,"Terrestrial Birds"
-62.75,10.75,"Diglossa venezuelensis",1,"Terrestrial Birds"
-62.25,10.75,"Diglossa venezuelensis",1,"Terrestrial Birds"
-64.25,10.25,"Diglossa venezuelensis",1,"Terrestrial Birds"
-63.75,10.25,"Diglossa venezuelensis",1,"Terrestrial Birds"
-63.25,10.25,"Diglossa venezuelensis",1,"Terrestrial Birds"
-64.25,9.75,"Diglossa venezuelensis",1,"Terrestrial Birds"
-63.75,9.75,"Diglossa venezuelensis",1,"Terrestrial Birds"
-148.25,-15.75,"Ducula aurorae",1,"Terrestrial Birds"
-140.25,-8.75,"Ducula galeata",1,"Terrestrial Birds"
134.75,-0.75,"Ducula geelvinkiana",1,"Terrestrial Birds"
135.25,-0.75,"Ducula geelvinkiana",1,"Terrestrial Birds"
135.75,-0.75,"Ducula geelvinkiana",1,"Terrestrial Birds"
136.25,-0.75,"Ducula geelvinkiana",1,"Terrestrial Birds"
134.75,-1.25,"Ducula geelvinkiana",1,"Terrestrial Birds"
135.25,-1.25,"Ducula geelvinkiana",1,"Terrestrial Birds"
135.75,-1.25,"Ducula geelvinkiana",1,"Terrestrial Birds"
136.25,-1.25,"Ducula geelvinkiana",1,"Terrestrial Birds"
135.25,-1.75,"Ducula geelvinkiana",1,"Terrestrial Birds"
120.75,13.25,"Ducula mindorensis",1,"Terrestrial Birds"
121.25,13.25,"Ducula mindorensis",1,"Terrestrial Birds"
120.75,12.75,"Ducula mindorensis",1,"Terrestrial Birds"
121.25,12.75,"Ducula mindorensis",1,"Terrestrial Birds"
127.25,-1.25,"Ducula obiensis",1,"Terrestrial Birds"
127.75,-1.25,"Ducula obiensis",1,"Terrestrial Birds"
127.25,-1.75,"Ducula obiensis",1,"Terrestrial Birds"
127.75,-1.75,"Ducula obiensis",1,"Terrestrial Birds"
128.25,-1.75,"Ducula obiensis",1,"Terrestrial Birds"
102.25,-5.25,"Ducula oenothorax",1,"Terrestrial Birds"
102.25,-5.75,"Ducula oenothorax",1,"Terrestrial Birds"
105.75,-10.25,"Ducula whartoni",1,"Terrestrial Birds"
105.75,-10.75,"Ducula whartoni",1,"Terrestrial Birds"
-32.25,-3.75,"Elaenia ridleyana",1,"Terrestrial Birds"
-85.25,11.25,"Elvira cupreiceps",1,"Terrestrial Birds"
-85.25,10.75,"Elvira cupreiceps",1,"Terrestrial Birds"
-84.75,10.75,"Elvira cupreiceps",1,"Terrestrial Birds"
-84.75,10.25,"Elvira cupreiceps",1,"Terrestrial Birds"
-84.25,10.25,"Elvira cupreiceps",1,"Terrestrial Birds"
-83.75,10.25,"Elvira cupreiceps",1,"Terrestrial Birds"
-83.75,9.75,"Elvira cupreiceps",1,"Terrestrial Birds"
53.75,12.75,"Emberiza socotrana",1,"Terrestrial Birds"
54.25,12.75,"Emberiza socotrana",1,"Terrestrial Birds"
53.75,12.25,"Emberiza socotrana",1,"Terrestrial Birds"
54.25,12.25,"Emberiza socotrana",1,"Terrestrial Birds"
-65.75,3.25,"Emberizoides duidae",1,"Terrestrial Birds"
134.75,-0.75,"Eos cyanogenia",1,"Terrestrial Birds"
135.25,-0.75,"Eos cyanogenia",1,"Terrestrial Birds"
135.75,-0.75,"Eos cyanogenia",1,"Terrestrial Birds"
136.25,-0.75,"Eos cyanogenia",1,"Terrestrial Birds"
134.75,-1.25,"Eos cyanogenia",1,"Terrestrial Birds"
135.25,-1.25,"Eos cyanogenia",1,"Terrestrial Birds"
135.75,-1.25,"Eos cyanogenia",1,"Terrestrial Birds"
136.25,-1.25,"Eos cyanogenia",1,"Terrestrial Birds"
135.25,-1.75,"Eos cyanogenia",1,"Terrestrial Birds"
126.75,4.75,"Eos histrio",1,"Terrestrial Birds"
126.75,4.25,"Eos histrio",1,"Terrestrial Birds"
126.75,3.75,"Eos histrio",1,"Terrestrial Birds"
128.75,-7.25,"Eos reticulata",1,"Terrestrial Birds"
131.25,-7.25,"Eos reticulata",1,"Terrestrial Birds"
131.75,-7.25,"Eos reticulata",1,"Terrestrial Birds"
129.75,-7.75,"Eos reticulata",1,"Terrestrial Birds"
131.25,-7.75,"Eos reticulata",1,"Terrestrial Birds"
131.75,-7.75,"Eos reticulata",1,"Terrestrial Birds"
129.25,-2.75,"Eos semilarvata",1,"Terrestrial Birds"
129.25,-3.25,"Eos semilarvata",1,"Terrestrial Birds"
129.75,-3.25,"Eos semilarvata",1,"Terrestrial Birds"
34.75,0.25,"Eremomela turneri",1,"Terrestrial Birds"
24.75,-2.25,"Eremomela turneri",1,"Terrestrial Birds"
25.25,-2.25,"Eremomela turneri",1,"Terrestrial Birds"
25.75,-2.25,"Eremomela turneri",1,"Terrestrial Birds"
-77.25,2.25,"Eriocnemis isabellae",1,"Terrestrial Birds"
-76.75,2.75,"Eriocnemis mirabilis",1,"Terrestrial Birds"
-77.25,2.25,"Eriocnemis mirabilis",1,"Terrestrial Birds"
-78.75,0.75,"Eriocnemis nigrivestis",1,"Terrestrial Birds"
-78.25,0.75,"Eriocnemis nigrivestis",1,"Terrestrial Birds"
-78.75,0.25,"Eriocnemis nigrivestis",1,"Terrestrial Birds"
-78.25,0.25,"Eriocnemis nigrivestis",1,"Terrestrial Birds"
-78.75,-0.25,"Eriocnemis nigrivestis",1,"Terrestrial Birds"
-172.75,-13.25,"Erythrura cyaneovirens",1,"Terrestrial Birds"
-172.25,-13.25,"Erythrura cyaneovirens",1,"Terrestrial Birds"
-172.75,-13.75,"Erythrura cyaneovirens",1,"Terrestrial Birds"
-172.25,-13.75,"Erythrura cyaneovirens",1,"Terrestrial Birds"
-171.75,-13.75,"Erythrura cyaneovirens",1,"Terrestrial Birds"
-171.25,-13.75,"Erythrura cyaneovirens",1,"Terrestrial Birds"
-171.75,-14.25,"Erythrura cyaneovirens",1,"Terrestrial Birds"
-171.25,-14.25,"Erythrura cyaneovirens",1,"Terrestrial Birds"
178.25,-17.25,"Erythrura kleinschmidti",1,"Terrestrial Birds"
177.75,-17.75,"Erythrura kleinschmidti",1,"Terrestrial Birds"
178.25,-17.75,"Erythrura kleinschmidti",1,"Terrestrial Birds"
178.75,-17.75,"Erythrura kleinschmidti",1,"Terrestrial Birds"
177.75,-18.25,"Erythrura kleinschmidti",1,"Terrestrial Birds"
178.25,-18.25,"Erythrura kleinschmidti",1,"Terrestrial Birds"
178.75,-18.25,"Erythrura kleinschmidti",1,"Terrestrial Birds"
-70.25,-18.25,"Eulidia yarrellii",1,"Terrestrial Birds"
-69.75,-18.25,"Eulidia yarrellii",1,"Terrestrial Birds"
-70.25,-18.75,"Eulidia yarrellii",1,"Terrestrial Birds"
-69.75,-18.75,"Eulidia yarrellii",1,"Terrestrial Birds"
-69.75,-19.25,"Eulidia yarrellii",1,"Terrestrial Birds"
-69.25,-20.25,"Eulidia yarrellii",1,"Terrestrial Birds"
80.75,7.75,"Eumyias sordidus",1,"Terrestrial Birds"
80.25,7.25,"Eumyias sordidus",1,"Terrestrial Birds"
80.75,7.25,"Eumyias sordidus",1,"Terrestrial Birds"
81.25,7.25,"Eumyias sordidus",1,"Terrestrial Birds"
80.25,6.75,"Eumyias sordidus",1,"Terrestrial Birds"
80.75,6.75,"Eumyias sordidus",1,"Terrestrial Birds"
81.25,6.75,"Eumyias sordidus",1,"Terrestrial Birds"
80.25,6.25,"Eumyias sordidus",1,"Terrestrial Birds"
80.75,6.25,"Eumyias sordidus",1,"Terrestrial Birds"
166.75,-20.25,"Eunymphicus uvaeensis",1,"Terrestrial Birds"
166.25,-20.75,"Eunymphicus uvaeensis",1,"Terrestrial Birds"
166.75,-20.75,"Eunymphicus uvaeensis",1,"Terrestrial Birds"
-97.75,16.25,"Eupherusa cyanophrys",1,"Terrestrial Birds"
-97.25,16.25,"Eupherusa cyanophrys",1,"Terrestrial Birds"
-96.75,16.25,"Eupherusa cyanophrys",1,"Terrestrial Birds"
-96.25,16.25,"Eupherusa cyanophrys",1,"Terrestrial Birds"
-97.25,15.75,"Eupherusa cyanophrys",1,"Terrestrial Birds"
-96.75,15.75,"Eupherusa cyanophrys",1,"Terrestrial Birds"
-96.25,15.75,"Eupherusa cyanophrys",1,"Terrestrial Birds"
-100.25,17.75,"Eupherusa poliocerca",1,"Terrestrial Birds"
-99.75,17.75,"Eupherusa poliocerca",1,"Terrestrial Birds"
-99.25,17.75,"Eupherusa poliocerca",1,"Terrestrial Birds"
-100.25,17.25,"Eupherusa poliocerca",1,"Terrestrial Birds"
-99.75,17.25,"Eupherusa poliocerca",1,"Terrestrial Birds"
-99.25,17.25,"Eupherusa poliocerca",1,"Terrestrial Birds"
-97.75,17.25,"Eupherusa poliocerca",1,"Terrestrial Birds"
100.25,15.25,"Eurochelidon sirintarae",1,"Terrestrial Birds"
125.75,3.75,"Eutrichomyias rowleyi",1,"Terrestrial Birds"
125.75,3.25,"Eutrichomyias rowleyi",1,"Terrestrial Birds"
55.25,-4.25,"Falco araeus",1,"Terrestrial Birds"
55.75,-4.25,"Falco araeus",1,"Terrestrial Birds"
55.25,-4.75,"Falco araeus",1,"Terrestrial Birds"
55.75,-4.75,"Falco araeus",1,"Terrestrial Birds"
57.25,-20.25,"Falco punctatus",1,"Terrestrial Birds"
57.75,-20.25,"Falco punctatus",1,"Terrestrial Birds"
-81.75,22.75,"Ferminia cerverai",1,"Terrestrial Birds"
-81.25,22.75,"Ferminia cerverai",1,"Terrestrial Birds"
-81.75,22.25,"Ferminia cerverai",1,"Terrestrial Birds"
-81.25,22.25,"Ferminia cerverai",1,"Terrestrial Birds"
119.75,-4.75,"Ficedula bonthaina",1,"Terrestrial Birds"
119.75,-5.25,"Ficedula bonthaina",1,"Terrestrial Birds"
120.25,-5.25,"Ficedula bonthaina",1,"Terrestrial Birds"
128.75,-7.25,"Ficedula henrici",1,"Terrestrial Birds"
-44.25,-22.75,"Formicivora erythronotos",1,"Terrestrial Birds"
-44.75,-23.25,"Formicivora erythronotos",1,"Terrestrial Birds"
-44.25,-23.25,"Formicivora erythronotos",1,"Terrestrial Birds"
-41.75,-12.25,"Formicivora grantsaui",1,"Terrestrial Birds"
-41.25,-12.25,"Formicivora grantsaui",1,"Terrestrial Birds"
-41.75,-12.75,"Formicivora grantsaui",1,"Terrestrial Birds"
-41.25,-12.75,"Formicivora grantsaui",1,"Terrestrial Birds"
-41.25,-13.25,"Formicivora grantsaui",1,"Terrestrial Birds"
-42.75,-22.75,"Formicivora littoralis",1,"Terrestrial Birds"
-42.25,-22.75,"Formicivora littoralis",1,"Terrestrial Birds"
-41.75,-22.75,"Formicivora littoralis",1,"Terrestrial Birds"
-42.25,-23.25,"Formicivora littoralis",1,"Terrestrial Birds"
-41.75,-23.25,"Formicivora littoralis",1,"Terrestrial Birds"
-78.25,-6.75,"Forpus xanthops",1,"Terrestrial Birds"
-77.75,-6.75,"Forpus xanthops",1,"Terrestrial Birds"
-78.25,-7.25,"Forpus xanthops",1,"Terrestrial Birds"
-77.75,-7.25,"Forpus xanthops",1,"Terrestrial Birds"
-77.75,-7.75,"Forpus xanthops",1,"Terrestrial Birds"
-77.25,-7.75,"Forpus xanthops",1,"Terrestrial Birds"
-77.75,-8.25,"Forpus xanthops",1,"Terrestrial Birds"
63.25,-19.75,"Foudia flavicans",1,"Terrestrial Birds"
57.25,-20.25,"Foudia rubra",1,"Terrestrial Birds"
57.75,-20.25,"Foudia rubra",1,"Terrestrial Birds"
55.75,-4.25,"Foudia sechellarum",1,"Terrestrial Birds"
55.75,-4.75,"Foudia sechellarum",1,"Terrestrial Birds"
-16.75,28.25,"Fringilla teydea",1,"Terrestrial Birds"
-16.25,28.25,"Fringilla teydea",1,"Terrestrial Birds"
-15.75,28.25,"Fringilla teydea",1,"Terrestrial Birds"
-15.75,27.75,"Fringilla teydea",1,"Terrestrial Birds"
119.75,5.25,"Gallicolumba menagei",1,"Terrestrial Birds"
120.25,5.25,"Gallicolumba menagei",1,"Terrestrial Birds"
120.25,13.25,"Gallicolumba platenae",1,"Terrestrial Birds"
120.75,13.25,"Gallicolumba platenae",1,"Terrestrial Birds"
121.25,13.25,"Gallicolumba platenae",1,"Terrestrial Birds"
121.75,13.25,"Gallicolumba platenae",1,"Terrestrial Birds"
120.75,12.75,"Gallicolumba platenae",1,"Terrestrial Birds"
-10.25,-40.25,"Gallinula comeri",1,"Terrestrial Birds"
-9.75,-40.25,"Gallinula comeri",1,"Terrestrial Birds"
121.25,19.25,"Gallirallus calayanensis",1,"Terrestrial Birds"
121.75,19.25,"Gallirallus calayanensis",1,"Terrestrial Birds"
165.75,-21.75,"Gallirallus lafresnayanus",1,"Terrestrial Birds"
117.75,29.25,"Garrulax courtoisi",1,"Terrestrial Birds"
102.75,12.25,"Garrulax ferrarius",1,"Terrestrial Birds"
103.25,12.25,"Garrulax ferrarius",1,"Terrestrial Birds"
103.75,12.25,"Garrulax ferrarius",1,"Terrestrial Birds"
104.25,12.25,"Garrulax ferrarius",1,"Terrestrial Birds"
103.25,11.75,"Garrulax ferrarius",1,"Terrestrial Birds"
103.75,11.75,"Garrulax ferrarius",1,"Terrestrial Birds"
104.25,11.75,"Garrulax ferrarius",1,"Terrestrial Birds"
