"x","y","species","presence","group"
9.75,4.75,"Dendromus oreas",1,"Terrestrial Mammals"
8.75,4.25,"Dendromus oreas",1,"Terrestrial Mammals"
9.25,4.25,"Dendromus oreas",1,"Terrestrial Mammals"
32.75,4.25,"Dendromus ruppi",1,"Terrestrial Mammals"
33.25,4.25,"Dendromus ruppi",1,"Terrestrial Mammals"
32.75,3.75,"Dendromus ruppi",1,"Terrestrial Mammals"
33.25,3.75,"Dendromus ruppi",1,"Terrestrial Mammals"
17.25,-11.25,"Dendromus vernayi",1,"Terrestrial Mammals"
17.25,-11.75,"Dendromus vernayi",1,"Terrestrial Mammals"
15.25,-4.25,"Dendroprionomys rousseloti",1,"Terrestrial Mammals"
35.25,8.25,"Desmomys yaldeni",1,"Terrestrial Mammals"
35.75,8.25,"Desmomys yaldeni",1,"Terrestrial Mammals"
35.25,7.75,"Desmomys yaldeni",1,"Terrestrial Mammals"
35.75,7.75,"Desmomys yaldeni",1,"Terrestrial Mammals"
35.25,7.25,"Desmomys yaldeni",1,"Terrestrial Mammals"
35.75,7.25,"Desmomys yaldeni",1,"Terrestrial Mammals"
35.25,6.75,"Desmomys yaldeni",1,"Terrestrial Mammals"
35.75,6.75,"Desmomys yaldeni",1,"Terrestrial Mammals"
85.75,27.25,"Diomys crumpi",1,"Terrestrial Mammals"
85.75,26.75,"Diomys crumpi",1,"Terrestrial Mammals"
96.75,25.25,"Diomys crumpi",1,"Terrestrial Mammals"
93.75,24.25,"Diomys crumpi",1,"Terrestrial Mammals"
85.75,23.25,"Diomys crumpi",1,"Terrestrial Mammals"
-75.75,6.25,"Diplomys caniceps",1,"Terrestrial Mammals"
-75.25,6.25,"Diplomys caniceps",1,"Terrestrial Mammals"
129.25,28.25,"Diplothrix legata",1,"Terrestrial Mammals"
129.75,28.25,"Diplothrix legata",1,"Terrestrial Mammals"
128.75,27.75,"Diplothrix legata",1,"Terrestrial Mammals"
129.25,27.75,"Diplothrix legata",1,"Terrestrial Mammals"
128.25,26.75,"Diplothrix legata",1,"Terrestrial Mammals"
-116.25,30.75,"Dipodomys gravipes",1,"Terrestrial Mammals"
-115.75,30.75,"Dipodomys gravipes",1,"Terrestrial Mammals"
-116.25,30.25,"Dipodomys gravipes",1,"Terrestrial Mammals"
-115.75,30.25,"Dipodomys gravipes",1,"Terrestrial Mammals"
-115.75,29.75,"Dipodomys gravipes",1,"Terrestrial Mammals"
123.75,10.75,"Dobsonia chapmani",1,"Terrestrial Mammals"
124.25,10.75,"Dobsonia chapmani",1,"Terrestrial Mammals"
122.25,9.75,"Dobsonia chapmani",1,"Terrestrial Mammals"
135.25,-0.75,"Dobsonia emersa",1,"Terrestrial Mammals"
135.75,-0.75,"Dobsonia emersa",1,"Terrestrial Mammals"
136.25,-0.75,"Dobsonia emersa",1,"Terrestrial Mammals"
135.75,-1.25,"Dobsonia emersa",1,"Terrestrial Mammals"
136.25,-1.25,"Dobsonia emersa",1,"Terrestrial Mammals"
150.25,-9.25,"Dorcopsis atrata",1,"Terrestrial Mammals"
67.75,30.25,"Dryomys niethammeri",1,"Terrestrial Mammals"
151.25,-8.25,"Echymipera davidi",1,"Terrestrial Mammals"
150.75,-8.75,"Echymipera davidi",1,"Terrestrial Mammals"
151.25,-8.75,"Echymipera davidi",1,"Terrestrial Mammals"
142.25,-5.25,"Echymipera echinista",1,"Terrestrial Mammals"
142.25,-5.75,"Echymipera echinista",1,"Terrestrial Mammals"
142.75,-8.75,"Echymipera echinista",1,"Terrestrial Mammals"
143.25,-8.75,"Echymipera echinista",1,"Terrestrial Mammals"
45.25,-16.25,"Eliurus antsingy",1,"Terrestrial Mammals"
46.25,-16.75,"Eliurus antsingy",1,"Terrestrial Mammals"
45.75,-17.25,"Eliurus antsingy",1,"Terrestrial Mammals"
46.25,-17.25,"Eliurus antsingy",1,"Terrestrial Mammals"
44.25,-17.75,"Eliurus antsingy",1,"Terrestrial Mammals"
44.75,-17.75,"Eliurus antsingy",1,"Terrestrial Mammals"
44.25,-18.25,"Eliurus antsingy",1,"Terrestrial Mammals"
44.75,-18.25,"Eliurus antsingy",1,"Terrestrial Mammals"
44.75,-18.75,"Eliurus antsingy",1,"Terrestrial Mammals"
49.25,-12.75,"Eliurus carletoni",1,"Terrestrial Mammals"
49.75,-12.75,"Eliurus carletoni",1,"Terrestrial Mammals"
49.25,-13.25,"Eliurus carletoni",1,"Terrestrial Mammals"
49.75,-13.25,"Eliurus carletoni",1,"Terrestrial Mammals"
45.25,-22.25,"Eliurus danieli",1,"Terrestrial Mammals"
45.25,-22.75,"Eliurus danieli",1,"Terrestrial Mammals"
49.75,-15.25,"Eliurus ellermani",1,"Terrestrial Mammals"
48.75,-18.75,"Eliurus ellermani",1,"Terrestrial Mammals"
47.75,-20.25,"Eliurus penicillatus",1,"Terrestrial Mammals"
47.25,-20.75,"Eliurus penicillatus",1,"Terrestrial Mammals"
47.75,-20.75,"Eliurus penicillatus",1,"Terrestrial Mammals"
47.25,-21.25,"Eliurus penicillatus",1,"Terrestrial Mammals"
47.75,-21.25,"Eliurus penicillatus",1,"Terrestrial Mammals"
47.25,-21.75,"Eliurus penicillatus",1,"Terrestrial Mammals"
48.75,-18.25,"Eliurus petteri",1,"Terrestrial Mammals"
49.25,-18.25,"Eliurus petteri",1,"Terrestrial Mammals"
48.25,-18.75,"Eliurus petteri",1,"Terrestrial Mammals"
48.75,-18.75,"Eliurus petteri",1,"Terrestrial Mammals"
72.75,40.25,"Ellobius alaicus",1,"Terrestrial Mammals"
73.25,40.25,"Ellobius alaicus",1,"Terrestrial Mammals"
72.25,39.75,"Ellobius alaicus",1,"Terrestrial Mammals"
72.75,39.75,"Ellobius alaicus",1,"Terrestrial Mammals"
73.25,39.75,"Ellobius alaicus",1,"Terrestrial Mammals"
73.75,39.75,"Ellobius alaicus",1,"Terrestrial Mammals"
72.25,39.25,"Ellobius alaicus",1,"Terrestrial Mammals"
72.75,39.25,"Ellobius alaicus",1,"Terrestrial Mammals"
73.25,39.25,"Ellobius alaicus",1,"Terrestrial Mammals"
11.75,-4.75,"Epomophorus grandis",1,"Terrestrial Mammals"
20.25,-7.25,"Epomophorus grandis",1,"Terrestrial Mammals"
20.75,-7.25,"Epomophorus grandis",1,"Terrestrial Mammals"
83.75,27.75,"Eptesicus dimissus",1,"Terrestrial Mammals"
84.25,27.75,"Eptesicus dimissus",1,"Terrestrial Mammals"
84.75,27.75,"Eptesicus dimissus",1,"Terrestrial Mammals"
83.75,27.25,"Eptesicus dimissus",1,"Terrestrial Mammals"
84.25,27.25,"Eptesicus dimissus",1,"Terrestrial Mammals"
84.75,27.25,"Eptesicus dimissus",1,"Terrestrial Mammals"
99.75,8.75,"Eptesicus dimissus",1,"Terrestrial Mammals"
-61.25,16.75,"Eptesicus guadeloupensis",1,"Terrestrial Mammals"
-61.75,16.25,"Eptesicus guadeloupensis",1,"Terrestrial Mammals"
-61.25,16.25,"Eptesicus guadeloupensis",1,"Terrestrial Mammals"
-61.75,15.75,"Eptesicus guadeloupensis",1,"Terrestrial Mammals"
87.75,27.25,"Eptesicus tatei",1,"Terrestrial Mammals"
88.25,27.25,"Eptesicus tatei",1,"Terrestrial Mammals"
88.25,26.75,"Eptesicus tatei",1,"Terrestrial Mammals"
46.75,-22.25,"Eulemur cinereiceps",1,"Terrestrial Mammals"
47.25,-22.25,"Eulemur cinereiceps",1,"Terrestrial Mammals"
47.25,-22.75,"Eulemur cinereiceps",1,"Terrestrial Mammals"
47.75,-22.75,"Eulemur cinereiceps",1,"Terrestrial Mammals"
47.25,-23.25,"Eulemur cinereiceps",1,"Terrestrial Mammals"
47.75,-23.25,"Eulemur cinereiceps",1,"Terrestrial Mammals"
47.25,-23.75,"Eulemur cinereiceps",1,"Terrestrial Mammals"
47.75,-23.75,"Eulemur cinereiceps",1,"Terrestrial Mammals"
49.25,-11.75,"Eulemur coronatus",1,"Terrestrial Mammals"
49.25,-12.25,"Eulemur coronatus",1,"Terrestrial Mammals"
48.75,-12.75,"Eulemur coronatus",1,"Terrestrial Mammals"
49.25,-12.75,"Eulemur coronatus",1,"Terrestrial Mammals"
49.75,-12.75,"Eulemur coronatus",1,"Terrestrial Mammals"
48.75,-13.25,"Eulemur coronatus",1,"Terrestrial Mammals"
49.25,-13.25,"Eulemur coronatus",1,"Terrestrial Mammals"
49.75,-13.25,"Eulemur coronatus",1,"Terrestrial Mammals"
47.75,-14.25,"Eulemur flavifrons",1,"Terrestrial Mammals"
48.25,-14.25,"Eulemur flavifrons",1,"Terrestrial Mammals"
48.75,-14.25,"Eulemur flavifrons",1,"Terrestrial Mammals"
47.75,-14.75,"Eulemur flavifrons",1,"Terrestrial Mammals"
48.25,-14.75,"Eulemur flavifrons",1,"Terrestrial Mammals"
49.25,-12.25,"Eulemur sanfordi",1,"Terrestrial Mammals"
48.75,-12.75,"Eulemur sanfordi",1,"Terrestrial Mammals"
49.25,-12.75,"Eulemur sanfordi",1,"Terrestrial Mammals"
49.75,-12.75,"Eulemur sanfordi",1,"Terrestrial Mammals"
48.75,-13.25,"Eulemur sanfordi",1,"Terrestrial Mammals"
49.25,-13.25,"Eulemur sanfordi",1,"Terrestrial Mammals"
49.75,-13.25,"Eulemur sanfordi",1,"Terrestrial Mammals"
-82.25,26.75,"Eumops floridanus",1,"Terrestrial Mammals"
-81.75,26.75,"Eumops floridanus",1,"Terrestrial Mammals"
-81.75,26.25,"Eumops floridanus",1,"Terrestrial Mammals"
-81.75,25.75,"Eumops floridanus",1,"Terrestrial Mammals"
-80.25,25.75,"Eumops floridanus",1,"Terrestrial Mammals"
-80.25,-2.25,"Eumops wilsoni",1,"Terrestrial Mammals"
-79.75,-2.25,"Eumops wilsoni",1,"Terrestrial Mammals"
-80.25,-2.75,"Eumops wilsoni",1,"Terrestrial Mammals"
-79.75,-2.75,"Eumops wilsoni",1,"Terrestrial Mammals"
-79.75,-5.75,"Eumops wilsoni",1,"Terrestrial Mammals"
76.25,11.75,"Feroculus feroculus",1,"Terrestrial Mammals"
77.25,10.25,"Feroculus feroculus",1,"Terrestrial Mammals"
77.75,10.25,"Feroculus feroculus",1,"Terrestrial Mammals"
80.75,7.25,"Feroculus feroculus",1,"Terrestrial Mammals"
81.25,7.25,"Feroculus feroculus",1,"Terrestrial Mammals"
80.75,6.75,"Feroculus feroculus",1,"Terrestrial Mammals"
81.25,6.75,"Feroculus feroculus",1,"Terrestrial Mammals"
26.75,-15.25,"Fukomys kafuensis",1,"Terrestrial Mammals"
27.25,-15.25,"Fukomys kafuensis",1,"Terrestrial Mammals"
27.75,-15.25,"Fukomys kafuensis",1,"Terrestrial Mammals"
26.75,-15.75,"Fukomys kafuensis",1,"Terrestrial Mammals"
27.25,-15.75,"Fukomys kafuensis",1,"Terrestrial Mammals"
27.75,-15.75,"Fukomys kafuensis",1,"Terrestrial Mammals"
27.25,-16.25,"Fukomys kafuensis",1,"Terrestrial Mammals"
80.75,7.75,"Funambulus layardi",1,"Terrestrial Mammals"
81.25,7.75,"Funambulus layardi",1,"Terrestrial Mammals"
80.25,6.75,"Funambulus layardi",1,"Terrestrial Mammals"
80.75,6.75,"Funambulus layardi",1,"Terrestrial Mammals"
80.25,6.25,"Funambulus layardi",1,"Terrestrial Mammals"
80.75,6.25,"Funambulus layardi",1,"Terrestrial Mammals"
80.25,5.75,"Funambulus layardi",1,"Terrestrial Mammals"
11.25,-0.25,"Funisciurus duchaillui",1,"Terrestrial Mammals"
11.75,-0.25,"Funisciurus duchaillui",1,"Terrestrial Mammals"
11.25,-0.75,"Funisciurus duchaillui",1,"Terrestrial Mammals"
11.75,-0.75,"Funisciurus duchaillui",1,"Terrestrial Mammals"
12.25,-0.75,"Funisciurus duchaillui",1,"Terrestrial Mammals"
38.25,-6.25,"Galagoides rondoensis",1,"Terrestrial Mammals"
39.25,-6.75,"Galagoides rondoensis",1,"Terrestrial Mammals"
39.25,-9.75,"Galagoides rondoensis",1,"Terrestrial Mammals"
39.25,-10.25,"Galagoides rondoensis",1,"Terrestrial Mammals"
40.25,-10.25,"Galagoides rondoensis",1,"Terrestrial Mammals"
43.75,-23.75,"Galidictis grandidieri",1,"Terrestrial Mammals"
43.75,-24.25,"Galidictis grandidieri",1,"Terrestrial Mammals"
43.75,-24.75,"Galidictis grandidieri",1,"Terrestrial Mammals"
44.25,-24.75,"Galidictis grandidieri",1,"Terrestrial Mammals"
-77.75,18.25,"Geocapromys brownii",1,"Terrestrial Mammals"
-77.25,18.25,"Geocapromys brownii",1,"Terrestrial Mammals"
-76.75,18.25,"Geocapromys brownii",1,"Terrestrial Mammals"
-76.25,18.25,"Geocapromys brownii",1,"Terrestrial Mammals"
-77.25,17.75,"Geocapromys brownii",1,"Terrestrial Mammals"
-76.75,17.75,"Geocapromys brownii",1,"Terrestrial Mammals"
-76.25,17.75,"Geocapromys brownii",1,"Terrestrial Mammals"
-73.75,22.75,"Geocapromys ingrahami",1,"Terrestrial Mammals"
-73.25,22.75,"Geocapromys ingrahami",1,"Terrestrial Mammals"
-73.75,22.75,"Geocapromys ingrahami",1,"Terrestrial Mammals"
-73.25,22.75,"Geocapromys ingrahami",1,"Terrestrial Mammals"
-97.75,22.25,"Geomys tropicalis",1,"Terrestrial Mammals"
45.75,9.25,"Gerbillus brockmani",1,"Terrestrial Mammals"
22.25,32.75,"Gerbillus grobbeni",1,"Terrestrial Mammals"
22.75,32.75,"Gerbillus grobbeni",1,"Terrestrial Mammals"
23.25,32.75,"Gerbillus grobbeni",1,"Terrestrial Mammals"
22.75,32.25,"Gerbillus grobbeni",1,"Terrestrial Mammals"
-9.75,31.75,"Gerbillus hesperinus",1,"Terrestrial Mammals"
-9.75,31.25,"Gerbillus hesperinus",1,"Terrestrial Mammals"
10.25,36.25,"Gerbillus jamesi",1,"Terrestrial Mammals"
10.75,36.25,"Gerbillus jamesi",1,"Terrestrial Mammals"
10.25,35.75,"Gerbillus jamesi",1,"Terrestrial Mammals"
10.75,35.75,"Gerbillus jamesi",1,"Terrestrial Mammals"
24.25,13.25,"Gerbillus lowei",1,"Terrestrial Mammals"
24.75,13.25,"Gerbillus lowei",1,"Terrestrial Mammals"
24.25,12.75,"Gerbillus lowei",1,"Terrestrial Mammals"
24.75,12.75,"Gerbillus lowei",1,"Terrestrial Mammals"
25.75,14.75,"Gerbillus muriculus",1,"Terrestrial Mammals"
26.25,14.75,"Gerbillus muriculus",1,"Terrestrial Mammals"
25.75,14.25,"Gerbillus muriculus",1,"Terrestrial Mammals"
26.25,14.25,"Gerbillus muriculus",1,"Terrestrial Mammals"
38.25,-3.25,"Gerbillus percivali",1,"Terrestrial Mammals"
38.75,-3.25,"Gerbillus percivali",1,"Terrestrial Mammals"
26.75,15.75,"Gerbillus principulus",1,"Terrestrial Mammals"
26.25,15.25,"Gerbillus principulus",1,"Terrestrial Mammals"
26.75,15.25,"Gerbillus principulus",1,"Terrestrial Mammals"
13.25,3.25,"Glauconycteris gleni",1,"Terrestrial Mammals"
31.25,1.25,"Glauconycteris gleni",1,"Terrestrial Mammals"
31.25,0.75,"Glauconycteris gleni",1,"Terrestrial Mammals"
40.25,-2.25,"Glauconycteris kenyacola",1,"Terrestrial Mammals"
20.75,-11.25,"Glauconycteris machadoi",1,"Terrestrial Mammals"
21.25,-11.25,"Glauconycteris machadoi",1,"Terrestrial Mammals"
21.25,-11.75,"Glauconycteris machadoi",1,"Terrestrial Mammals"
-8.25,7.25,"Glauconycteris superba",1,"Terrestrial Mammals"
-1.25,5.75,"Glauconycteris superba",1,"Terrestrial Mammals"
-0.75,5.75,"Glauconycteris superba",1,"Terrestrial Mammals"
27.25,2.75,"Glauconycteris superba",1,"Terrestrial Mammals"
27.75,2.75,"Glauconycteris superba",1,"Terrestrial Mammals"
27.25,2.25,"Glauconycteris superba",1,"Terrestrial Mammals"
27.75,2.25,"Glauconycteris superba",1,"Terrestrial Mammals"
106.75,-6.75,"Glischropus javanus",1,"Terrestrial Mammals"
37.25,0.25,"Grammomys gigas",1,"Terrestrial Mammals"
37.75,0.25,"Grammomys gigas",1,"Terrestrial Mammals"
37.25,-0.25,"Grammomys gigas",1,"Terrestrial Mammals"
37.75,-0.25,"Grammomys gigas",1,"Terrestrial Mammals"
37.25,6.75,"Grammomys minnae",1,"Terrestrial Mammals"
37.75,6.75,"Grammomys minnae",1,"Terrestrial Mammals"
38.25,6.75,"Grammomys minnae",1,"Terrestrial Mammals"
37.25,6.25,"Grammomys minnae",1,"Terrestrial Mammals"
37.75,6.25,"Grammomys minnae",1,"Terrestrial Mammals"
38.25,6.25,"Grammomys minnae",1,"Terrestrial Mammals"
37.25,5.75,"Grammomys minnae",1,"Terrestrial Mammals"
37.75,5.75,"Grammomys minnae",1,"Terrestrial Mammals"
38.25,5.75,"Grammomys minnae",1,"Terrestrial Mammals"
38.75,-8.25,"Grammomys selousi",1,"Terrestrial Mammals"
-66.25,-28.25,"Graomys edithae",1,"Terrestrial Mammals"
-65.75,-28.25,"Graomys edithae",1,"Terrestrial Mammals"
-66.25,-28.75,"Graomys edithae",1,"Terrestrial Mammals"
-65.75,-28.75,"Graomys edithae",1,"Terrestrial Mammals"
145.75,-37.25,"Gymnobelideus leadbeateri",1,"Terrestrial Mammals"
146.25,-37.25,"Gymnobelideus leadbeateri",1,"Terrestrial Mammals"
145.25,-37.75,"Gymnobelideus leadbeateri",1,"Terrestrial Mammals"
145.75,-37.75,"Gymnobelideus leadbeateri",1,"Terrestrial Mammals"
146.25,-37.75,"Gymnobelideus leadbeateri",1,"Terrestrial Mammals"
-96.25,17.75,"Habromys chinanteco",1,"Terrestrial Mammals"
-99.25,19.75,"Habromys delicatulus",1,"Terrestrial Mammals"
-96.75,17.75,"Habromys ixtlani",1,"Terrestrial Mammals"
-96.25,17.75,"Habromys ixtlani",1,"Terrestrial Mammals"
-96.75,17.25,"Habromys ixtlani",1,"Terrestrial Mammals"
-96.25,17.25,"Habromys ixtlani",1,"Terrestrial Mammals"
-96.25,17.25,"Habromys lepturus",1,"Terrestrial Mammals"
-95.75,17.25,"Habromys lepturus",1,"Terrestrial Mammals"
-99.75,18.75,"Habromys schmidlyi",1,"Terrestrial Mammals"
-98.75,20.75,"Habromys simulatus",1,"Terrestrial Mammals"
-98.25,20.75,"Habromys simulatus",1,"Terrestrial Mammals"
-98.75,20.25,"Habromys simulatus",1,"Terrestrial Mammals"
-98.25,20.25,"Habromys simulatus",1,"Terrestrial Mammals"
-97.25,19.75,"Habromys simulatus",1,"Terrestrial Mammals"
-96.75,19.75,"Habromys simulatus",1,"Terrestrial Mammals"
-97.25,19.25,"Habromys simulatus",1,"Terrestrial Mammals"
-96.75,19.25,"Habromys simulatus",1,"Terrestrial Mammals"
91.25,26.25,"Hadromys humei",1,"Terrestrial Mammals"
91.25,25.75,"Hadromys humei",1,"Terrestrial Mammals"
93.75,25.25,"Hadromys humei",1,"Terrestrial Mammals"
94.25,25.25,"Hadromys humei",1,"Terrestrial Mammals"
93.75,24.75,"Hadromys humei",1,"Terrestrial Mammals"
94.25,24.75,"Hadromys humei",1,"Terrestrial Mammals"
93.75,24.25,"Hadromys humei",1,"Terrestrial Mammals"
97.75,24.75,"Hadromys yunnanensis",1,"Terrestrial Mammals"
97.75,24.25,"Hadromys yunnanensis",1,"Terrestrial Mammals"
98.25,24.25,"Hadromys yunnanensis",1,"Terrestrial Mammals"
97.75,23.75,"Hadromys yunnanensis",1,"Terrestrial Mammals"
117.25,6.25,"Haeromys margarettae",1,"Terrestrial Mammals"
117.25,5.75,"Haeromys margarettae",1,"Terrestrial Mammals"
109.75,1.25,"Haeromys margarettae",1,"Terrestrial Mammals"
110.25,1.25,"Haeromys margarettae",1,"Terrestrial Mammals"
109.75,0.75,"Haeromys margarettae",1,"Terrestrial Mammals"
110.25,0.75,"Haeromys margarettae",1,"Terrestrial Mammals"
124.75,1.25,"Haeromys minahassae",1,"Terrestrial Mammals"
120.25,-0.75,"Haeromys minahassae",1,"Terrestrial Mammals"
119.75,-1.25,"Haeromys minahassae",1,"Terrestrial Mammals"
120.25,-1.25,"Haeromys minahassae",1,"Terrestrial Mammals"
124.75,1.25,"Haeromys minahassae",1,"Terrestrial Mammals"
120.25,-0.75,"Haeromys minahassae",1,"Terrestrial Mammals"
119.75,-1.25,"Haeromys minahassae",1,"Terrestrial Mammals"
120.25,-1.25,"Haeromys minahassae",1,"Terrestrial Mammals"
-92.75,16.75,"Handleyomys rhabdops",1,"Terrestrial Mammals"
-92.25,16.75,"Handleyomys rhabdops",1,"Terrestrial Mammals"
-91.75,16.75,"Handleyomys rhabdops",1,"Terrestrial Mammals"
-92.25,16.25,"Handleyomys rhabdops",1,"Terrestrial Mammals"
-91.75,16.25,"Handleyomys rhabdops",1,"Terrestrial Mammals"
-91.75,15.75,"Handleyomys rhabdops",1,"Terrestrial Mammals"
-91.25,15.75,"Handleyomys rhabdops",1,"Terrestrial Mammals"
-91.25,15.25,"Handleyomys rhabdops",1,"Terrestrial Mammals"
-89.75,15.25,"Handleyomys rhabdops",1,"Terrestrial Mammals"
48.75,-17.25,"Hapalemur alaotrensis",1,"Terrestrial Mammals"
48.25,-17.75,"Hapalemur alaotrensis",1,"Terrestrial Mammals"
48.75,-17.75,"Hapalemur alaotrensis",1,"Terrestrial Mammals"
47.25,-21.25,"Hapalemur aureus",1,"Terrestrial Mammals"
47.75,-21.25,"Hapalemur aureus",1,"Terrestrial Mammals"
47.25,-21.75,"Hapalemur aureus",1,"Terrestrial Mammals"
46.75,-22.25,"Hapalemur aureus",1,"Terrestrial Mammals"
47.25,-22.25,"Hapalemur aureus",1,"Terrestrial Mammals"
77.75,30.25,"Harpiola grisea",1,"Terrestrial Mammals"
78.25,30.25,"Harpiola grisea",1,"Terrestrial Mammals"
145.25,-16.25,"Hemibelideus lemuroides",1,"Terrestrial Mammals"
145.25,-16.75,"Hemibelideus lemuroides",1,"Terrestrial Mammals"
145.75,-16.75,"Hemibelideus lemuroides",1,"Terrestrial Mammals"
145.25,-17.25,"Hemibelideus lemuroides",1,"Terrestrial Mammals"
145.75,-17.25,"Hemibelideus lemuroides",1,"Terrestrial Mammals"
145.25,-17.75,"Hemibelideus lemuroides",1,"Terrestrial Mammals"
145.75,-17.75,"Hemibelideus lemuroides",1,"Terrestrial Mammals"
145.75,-18.25,"Hemibelideus lemuroides",1,"Terrestrial Mammals"
146.25,-18.25,"Hemibelideus lemuroides",1,"Terrestrial Mammals"
121.25,-1.75,"Hesperoptenus gaskelli",1,"Terrestrial Mammals"
121.75,-1.75,"Hesperoptenus gaskelli",1,"Terrestrial Mammals"
-92.25,15.25,"Heteromys nelsoni",1,"Terrestrial Mammals"
-91.75,15.25,"Heteromys nelsoni",1,"Terrestrial Mammals"
-70.25,11.75,"Heteromys oasicus",1,"Terrestrial Mammals"
-69.75,11.75,"Heteromys oasicus",1,"Terrestrial Mammals"
-84.25,9.75,"Heteromys oresterus",1,"Terrestrial Mammals"
-83.75,9.75,"Heteromys oresterus",1,"Terrestrial Mammals"
-83.75,9.25,"Heteromys oresterus",1,"Terrestrial Mammals"
-103.25,19.75,"Heteromys spectabilis",1,"Terrestrial Mammals"
-102.75,19.75,"Heteromys spectabilis",1,"Terrestrial Mammals"
-103.25,19.25,"Heteromys spectabilis",1,"Terrestrial Mammals"
-102.75,19.25,"Heteromys spectabilis",1,"Terrestrial Mammals"
121.75,-4.25,"Hipposideros boeadii",1,"Terrestrial Mammals"
99.75,-2.75,"Hipposideros breviceps",1,"Terrestrial Mammals"
100.25,-2.75,"Hipposideros breviceps",1,"Terrestrial Mammals"
121.75,17.25,"Hipposideros coronatus",1,"Terrestrial Mammals"
122.25,17.25,"Hipposideros coronatus",1,"Terrestrial Mammals"
121.75,14.75,"Hipposideros coronatus",1,"Terrestrial Mammals"
124.25,9.75,"Hipposideros coronatus",1,"Terrestrial Mammals"
125.75,9.75,"Hipposideros coronatus",1,"Terrestrial Mammals"
125.75,9.25,"Hipposideros coronatus",1,"Terrestrial Mammals"
137.25,-4.25,"Hipposideros corynophyllus",1,"Terrestrial Mammals"
141.25,-4.75,"Hipposideros corynophyllus",1,"Terrestrial Mammals"
141.75,-4.75,"Hipposideros corynophyllus",1,"Terrestrial Mammals"
141.25,-5.25,"Hipposideros corynophyllus",1,"Terrestrial Mammals"
141.75,-5.25,"Hipposideros corynophyllus",1,"Terrestrial Mammals"
114.75,4.25,"Hipposideros coxi",1,"Terrestrial Mammals"
114.75,3.75,"Hipposideros coxi",1,"Terrestrial Mammals"
109.75,2.25,"Hipposideros coxi",1,"Terrestrial Mammals"
109.75,1.75,"Hipposideros coxi",1,"Terrestrial Mammals"
110.25,1.75,"Hipposideros coxi",1,"Terrestrial Mammals"
110.75,1.75,"Hipposideros coxi",1,"Terrestrial Mammals"
110.25,1.25,"Hipposideros coxi",1,"Terrestrial Mammals"
124.25,-9.25,"Hipposideros crumeniferus",1,"Terrestrial Mammals"
124.75,-9.25,"Hipposideros crumeniferus",1,"Terrestrial Mammals"
125.25,-9.25,"Hipposideros crumeniferus",1,"Terrestrial Mammals"
124.25,-9.75,"Hipposideros crumeniferus",1,"Terrestrial Mammals"
124.75,-9.75,"Hipposideros crumeniferus",1,"Terrestrial Mammals"
161.25,-10.25,"Hipposideros demissus",1,"Terrestrial Mammals"
161.75,-10.25,"Hipposideros demissus",1,"Terrestrial Mammals"
162.25,-10.25,"Hipposideros demissus",1,"Terrestrial Mammals"
161.75,-10.75,"Hipposideros demissus",1,"Terrestrial Mammals"
162.25,-10.75,"Hipposideros demissus",1,"Terrestrial Mammals"
141.25,-3.25,"Hipposideros edwardshilli",1,"Terrestrial Mammals"
141.75,-3.25,"Hipposideros edwardshilli",1,"Terrestrial Mammals"
141.25,-3.75,"Hipposideros edwardshilli",1,"Terrestrial Mammals"
77.25,13.25,"Hipposideros hypophyllus",1,"Terrestrial Mammals"
77.75,13.25,"Hipposideros hypophyllus",1,"Terrestrial Mammals"
78.25,13.25,"Hipposideros hypophyllus",1,"Terrestrial Mammals"
77.25,12.75,"Hipposideros hypophyllus",1,"Terrestrial Mammals"
77.75,12.75,"Hipposideros hypophyllus",1,"Terrestrial Mammals"
78.25,12.75,"Hipposideros hypophyllus",1,"Terrestrial Mammals"
120.75,-1.25,"Hipposideros inexpectatus",1,"Terrestrial Mammals"
120.75,-1.75,"Hipposideros inexpectatus",1,"Terrestrial Mammals"
132.75,-12.25,"Hipposideros inornatus",1,"Terrestrial Mammals"
132.25,-12.75,"Hipposideros inornatus",1,"Terrestrial Mammals"
132.75,-12.75,"Hipposideros inornatus",1,"Terrestrial Mammals"
132.25,-13.25,"Hipposideros inornatus",1,"Terrestrial Mammals"
132.75,-13.25,"Hipposideros inornatus",1,"Terrestrial Mammals"
132.25,-13.75,"Hipposideros inornatus",1,"Terrestrial Mammals"
-8.25,7.75,"Hipposideros lamottei",1,"Terrestrial Mammals"
101.25,3.25,"Hipposideros nequam",1,"Terrestrial Mammals"
101.25,2.75,"Hipposideros nequam",1,"Terrestrial Mammals"
101.75,3.75,"Hipposideros orbiculus",1,"Terrestrial Mammals"
102.25,3.75,"Hipposideros orbiculus",1,"Terrestrial Mammals"
101.25,3.25,"Hipposideros orbiculus",1,"Terrestrial Mammals"
101.75,3.25,"Hipposideros orbiculus",1,"Terrestrial Mammals"
102.25,3.25,"Hipposideros orbiculus",1,"Terrestrial Mammals"
101.75,-0.75,"Hipposideros orbiculus",1,"Terrestrial Mammals"
101.75,-1.25,"Hipposideros orbiculus",1,"Terrestrial Mammals"
108.75,-7.75,"Hipposideros sorenseni",1,"Terrestrial Mammals"
6.25,0.25,"Hipposideros thomensis",1,"Terrestrial Mammals"
6.75,0.25,"Hipposideros thomensis",1,"Terrestrial Mammals"
