"x","y","species","presence","group"
38.25,-4.25,"Callulina stanleyi",1,"Amphibians"
127.75,1.75,"Callulops boettgeri",1,"Amphibians"
144.25,-5.25,"Callulops comptus",1,"Amphibians"
144.75,-5.25,"Callulops comptus",1,"Amphibians"
143.75,-5.75,"Callulops comptus",1,"Amphibians"
144.25,-5.75,"Callulops comptus",1,"Amphibians"
144.75,-5.75,"Callulops comptus",1,"Amphibians"
144.25,-6.25,"Callulops comptus",1,"Amphibians"
144.75,-6.25,"Callulops comptus",1,"Amphibians"
127.75,1.75,"Callulops dubius",1,"Amphibians"
128.25,1.75,"Callulops dubius",1,"Amphibians"
127.25,1.25,"Callulops dubius",1,"Amphibians"
127.75,1.25,"Callulops dubius",1,"Amphibians"
128.25,1.25,"Callulops dubius",1,"Amphibians"
130.25,-0.75,"Callulops fuscus",1,"Amphibians"
130.75,-0.75,"Callulops fuscus",1,"Amphibians"
128.75,-2.75,"Callulops fuscus",1,"Amphibians"
129.25,-2.75,"Callulops fuscus",1,"Amphibians"
128.25,-3.25,"Callulops fuscus",1,"Amphibians"
128.75,-3.25,"Callulops fuscus",1,"Amphibians"
129.25,-3.25,"Callulops fuscus",1,"Amphibians"
127.75,-3.75,"Callulops fuscus",1,"Amphibians"
128.25,-3.75,"Callulops fuscus",1,"Amphibians"
143.25,-5.75,"Callulops glandulosus",1,"Amphibians"
143.25,-6.25,"Callulops glandulosus",1,"Amphibians"
144.75,-5.75,"Callulops humicola",1,"Amphibians"
145.25,-5.75,"Callulops humicola",1,"Amphibians"
145.75,-5.75,"Callulops humicola",1,"Amphibians"
144.75,-6.25,"Callulops humicola",1,"Amphibians"
145.25,-6.25,"Callulops humicola",1,"Amphibians"
145.75,-6.25,"Callulops humicola",1,"Amphibians"
125.75,-1.75,"Callulops kopsteini",1,"Amphibians"
125.75,-2.25,"Callulops kopsteini",1,"Amphibians"
126.25,-2.25,"Callulops kopsteini",1,"Amphibians"
145.25,-6.75,"Callulops marmoratus",1,"Amphibians"
141.25,-5.25,"Callulops sagittatus",1,"Amphibians"
2.25,41.75,"Calotriton arnoldi",1,"Amphibians"
19.25,-33.25,"Capensibufo rosei",1,"Amphibians"
18.25,-33.75,"Capensibufo rosei",1,"Amphibians"
18.75,-33.75,"Capensibufo rosei",1,"Amphibians"
19.25,-33.75,"Capensibufo rosei",1,"Amphibians"
19.75,-33.75,"Capensibufo rosei",1,"Amphibians"
18.25,-34.25,"Capensibufo rosei",1,"Amphibians"
18.75,-34.25,"Capensibufo rosei",1,"Amphibians"
19.25,-34.25,"Capensibufo rosei",1,"Amphibians"
19.75,-34.25,"Capensibufo rosei",1,"Amphibians"
12.25,7.25,"Cardioglossa alsco",1,"Amphibians"
9.75,5.25,"Cardioglossa manengouba",1,"Amphibians"
9.75,4.75,"Cardioglossa manengouba",1,"Amphibians"
9.25,6.75,"Cardioglossa melanogaster",1,"Amphibians"
9.25,6.25,"Cardioglossa melanogaster",1,"Amphibians"
9.75,5.75,"Cardioglossa melanogaster",1,"Amphibians"
10.25,5.75,"Cardioglossa melanogaster",1,"Amphibians"
9.75,5.25,"Cardioglossa melanogaster",1,"Amphibians"
10.25,5.25,"Cardioglossa melanogaster",1,"Amphibians"
9.25,4.75,"Cardioglossa melanogaster",1,"Amphibians"
9.75,4.75,"Cardioglossa melanogaster",1,"Amphibians"
10.25,6.25,"Cardioglossa oreas",1,"Amphibians"
10.75,6.25,"Cardioglossa oreas",1,"Amphibians"
9.75,5.75,"Cardioglossa oreas",1,"Amphibians"
10.25,5.75,"Cardioglossa oreas",1,"Amphibians"
9.75,5.25,"Cardioglossa oreas",1,"Amphibians"
9.25,6.75,"Cardioglossa pulchra",1,"Amphibians"
9.25,6.25,"Cardioglossa pulchra",1,"Amphibians"
10.25,5.75,"Cardioglossa pulchra",1,"Amphibians"
10.75,5.75,"Cardioglossa pulchra",1,"Amphibians"
9.75,5.25,"Cardioglossa pulchra",1,"Amphibians"
10.25,5.25,"Cardioglossa pulchra",1,"Amphibians"
10.75,5.25,"Cardioglossa pulchra",1,"Amphibians"
9.75,4.75,"Cardioglossa pulchra",1,"Amphibians"
9.25,6.75,"Cardioglossa schioetzi",1,"Amphibians"
9.25,6.25,"Cardioglossa schioetzi",1,"Amphibians"
9.75,6.25,"Cardioglossa schioetzi",1,"Amphibians"
9.75,5.25,"Cardioglossa trifasciata",1,"Amphibians"
9.75,4.75,"Cardioglossa trifasciata",1,"Amphibians"
9.75,5.75,"Cardioglossa venusta",1,"Amphibians"
9.75,5.25,"Cardioglossa venusta",1,"Amphibians"
10.25,5.25,"Cardioglossa venusta",1,"Amphibians"
9.25,4.75,"Cardioglossa venusta",1,"Amphibians"
9.75,4.75,"Cardioglossa venusta",1,"Amphibians"
-67.25,10.75,"Celsiella revocata",1,"Amphibians"
-66.75,10.75,"Celsiella revocata",1,"Amphibians"
-66.25,10.75,"Celsiella revocata",1,"Amphibians"
-68.75,10.25,"Celsiella revocata",1,"Amphibians"
-68.25,10.25,"Celsiella revocata",1,"Amphibians"
-67.75,10.25,"Celsiella revocata",1,"Amphibians"
-67.25,10.25,"Celsiella revocata",1,"Amphibians"
-66.75,10.25,"Celsiella revocata",1,"Amphibians"
-66.25,10.25,"Celsiella revocata",1,"Amphibians"
-62.75,10.75,"Celsiella vozmedianoi",1,"Amphibians"
-73.25,6.25,"Centrolene acanthidiocephalum",1,"Amphibians"
-72.75,6.25,"Centrolene acanthidiocephalum",1,"Amphibians"
-71.25,8.75,"Centrolene altitudinale",1,"Amphibians"
-70.75,8.75,"Centrolene altitudinale",1,"Amphibians"
-75.75,7.25,"Centrolene antioquiense",1,"Amphibians"
-75.25,7.25,"Centrolene antioquiense",1,"Amphibians"
-75.75,6.75,"Centrolene antioquiense",1,"Amphibians"
-75.25,6.75,"Centrolene antioquiense",1,"Amphibians"
-75.75,6.25,"Centrolene antioquiense",1,"Amphibians"
-75.25,6.25,"Centrolene antioquiense",1,"Amphibians"
-75.75,5.75,"Centrolene antioquiense",1,"Amphibians"
-75.25,5.75,"Centrolene antioquiense",1,"Amphibians"
-75.25,5.25,"Centrolene antioquiense",1,"Amphibians"
-75.75,-8.75,"Centrolene azulae",1,"Amphibians"
-75.75,-9.25,"Centrolene azulae",1,"Amphibians"
-76.75,1.25,"Centrolene bacatum",1,"Amphibians"
-76.25,1.25,"Centrolene bacatum",1,"Amphibians"
-78.25,0.25,"Centrolene bacatum",1,"Amphibians"
-77.75,0.25,"Centrolene bacatum",1,"Amphibians"
-77.25,0.25,"Centrolene bacatum",1,"Amphibians"
-78.25,1.25,"Centrolene ballux",1,"Amphibians"
-78.25,0.75,"Centrolene ballux",1,"Amphibians"
-78.75,-0.25,"Centrolene ballux",1,"Amphibians"
-78.25,-3.25,"Centrolene condor",1,"Amphibians"
-78.75,-0.25,"Centrolene gemmatum",1,"Amphibians"
-76.75,2.25,"Centrolene guanacarum",1,"Amphibians"
-76.25,5.25,"Centrolene heloderma",1,"Amphibians"
-76.25,4.75,"Centrolene heloderma",1,"Amphibians"
-76.75,4.25,"Centrolene heloderma",1,"Amphibians"
-76.25,4.25,"Centrolene heloderma",1,"Amphibians"
-76.75,3.75,"Centrolene heloderma",1,"Amphibians"
-76.25,3.75,"Centrolene heloderma",1,"Amphibians"
-76.75,3.25,"Centrolene heloderma",1,"Amphibians"
-78.75,-0.25,"Centrolene heloderma",1,"Amphibians"
-79.25,-6.75,"Centrolene hesperium",1,"Amphibians"
-76.25,1.75,"Centrolene huilense",1,"Amphibians"
-61.25,6.25,"Centrolene lema",1,"Amphibians"
-61.25,5.75,"Centrolene lema",1,"Amphibians"
-77.75,-5.75,"Centrolene lemniscatum",1,"Amphibians"
-77.25,-5.75,"Centrolene lemniscatum",1,"Amphibians"
-76.25,5.25,"Centrolene lynchi",1,"Amphibians"
-75.75,5.25,"Centrolene lynchi",1,"Amphibians"
-79.25,0.25,"Centrolene lynchi",1,"Amphibians"
-78.75,0.25,"Centrolene lynchi",1,"Amphibians"
-79.25,-0.25,"Centrolene lynchi",1,"Amphibians"
-78.75,-0.25,"Centrolene lynchi",1,"Amphibians"
-77.75,-5.75,"Centrolene muelleri",1,"Amphibians"
-78.25,0.75,"Centrolene ocellifera",1,"Amphibians"
-79.25,-0.75,"Centrolene ocellifera",1,"Amphibians"
-78.75,-0.75,"Centrolene ocellifera",1,"Amphibians"
-76.25,2.25,"Centrolene paezorum",1,"Amphibians"
-60.25,5.75,"Centrolene papillahallicum",1,"Amphibians"
-72.75,5.75,"Centrolene petrophilum",1,"Amphibians"
-73.25,5.25,"Centrolene petrophilum",1,"Amphibians"
-72.75,5.25,"Centrolene petrophilum",1,"Amphibians"
-77.75,-0.25,"Centrolene pipilatum",1,"Amphibians"
-75.75,4.75,"Centrolene quindianum",1,"Amphibians"
-75.75,4.25,"Centrolene quindianum",1,"Amphibians"
-75.75,1.75,"Centrolene sanchezi",1,"Amphibians"
-78.25,1.25,"Centrolene scirtetes",1,"Amphibians"
-78.75,0.25,"Centrolene scirtetes",1,"Amphibians"
-78.75,-0.25,"Centrolene scirtetes",1,"Amphibians"
-75.75,1.75,"Centrolene solitaria",1,"Amphibians"
-80.75,-1.25,"Ceratophrys stolzmanni",1,"Amphibians"
-80.75,-1.75,"Ceratophrys stolzmanni",1,"Amphibians"
-80.25,-2.25,"Ceratophrys stolzmanni",1,"Amphibians"
-79.75,-2.25,"Ceratophrys stolzmanni",1,"Amphibians"
-80.25,-3.25,"Ceratophrys stolzmanni",1,"Amphibians"
-80.75,-3.75,"Ceratophrys stolzmanni",1,"Amphibians"
-80.25,-3.75,"Ceratophrys stolzmanni",1,"Amphibians"
-81.25,-4.25,"Ceratophrys stolzmanni",1,"Amphibians"
-80.75,-4.25,"Ceratophrys stolzmanni",1,"Amphibians"
-78.25,-1.75,"Ceratophrys testudo",1,"Amphibians"
-65.75,1.25,"Ceuthomantis aracamuni",1,"Amphibians"
-65.25,1.25,"Ceuthomantis aracamuni",1,"Amphibians"
-64.75,1.25,"Ceuthomantis cavernibardus",1,"Amphibians"
-64.25,4.75,"Ceuthomantis duellmani",1,"Amphibians"
-64.25,4.25,"Ceuthomantis duellmani",1,"Amphibians"
100.75,-0.75,"Chalcorana crassiovis",1,"Amphibians"
100.75,-1.25,"Chalcorana crassiovis",1,"Amphibians"
100.75,-1.75,"Chalcorana crassiovis",1,"Amphibians"
101.25,-1.75,"Chalcorana crassiovis",1,"Amphibians"
98.25,8.75,"Chalcorana scutigera",1,"Amphibians"
-74.75,-49.25,"Chaltenobatrachus grandisonae",1,"Amphibians"
-74.25,-49.25,"Chaltenobatrachus grandisonae",1,"Amphibians"
-96.75,16.75,"Charadrahyla altipotens",1,"Amphibians"
-97.25,16.25,"Charadrahyla altipotens",1,"Amphibians"
-93.25,17.25,"Charadrahyla chaneque",1,"Amphibians"
-92.75,17.25,"Charadrahyla chaneque",1,"Amphibians"
-94.25,16.75,"Charadrahyla chaneque",1,"Amphibians"
-96.75,18.25,"Charadrahyla nephila",1,"Amphibians"
-95.25,18.25,"Charadrahyla nephila",1,"Amphibians"
-96.75,17.75,"Charadrahyla nephila",1,"Amphibians"
-96.25,17.75,"Charadrahyla nephila",1,"Amphibians"
-96.75,17.25,"Charadrahyla nephila",1,"Amphibians"
-96.25,17.25,"Charadrahyla nephila",1,"Amphibians"
-100.25,17.75,"Charadrahyla trux",1,"Amphibians"
-100.25,17.25,"Charadrahyla trux",1,"Amphibians"
-35.75,-9.25,"Chiasmocleis alagoana",1,"Amphibians"
-35.75,-9.75,"Chiasmocleis alagoana",1,"Amphibians"
-39.25,-14.25,"Chiasmocleis cordeiroi",1,"Amphibians"
-39.25,-14.25,"Chiasmocleis crucis",1,"Amphibians"
-72.75,-3.25,"Chiasmocleis devriesi",1,"Amphibians"
-39.25,-15.25,"Chiasmocleis gnoma",1,"Amphibians"
-57.25,-5.25,"Chiasmocleis jimi",1,"Amphibians"
-57.75,-5.75,"Chiasmocleis jimi",1,"Amphibians"
-57.25,-5.75,"Chiasmocleis jimi",1,"Amphibians"
-56.75,-5.75,"Chiasmocleis jimi",1,"Amphibians"
-62.75,-6.75,"Chiasmocleis jimi",1,"Amphibians"
-62.25,-6.75,"Chiasmocleis jimi",1,"Amphibians"
-62.75,-7.25,"Chiasmocleis jimi",1,"Amphibians"
-62.25,-7.25,"Chiasmocleis jimi",1,"Amphibians"
-73.25,-3.25,"Chiasmocleis magnova",1,"Amphibians"
-73.25,-3.75,"Chiasmocleis magnova",1,"Amphibians"
-73.25,-4.25,"Chiasmocleis magnova",1,"Amphibians"
-42.25,-20.75,"Chiasmocleis mantiqueira",1,"Amphibians"
-38.25,-12.25,"Chiasmocleis sapiranga",1,"Amphibians"
-37.75,-12.25,"Chiasmocleis sapiranga",1,"Amphibians"
92.75,24.75,"Chikila fulleri",1,"Amphibians"
96.75,27.75,"Chiromantis cherrapunjiae",1,"Amphibians"
96.75,27.25,"Chiromantis cherrapunjiae",1,"Amphibians"
91.25,25.25,"Chiromantis cherrapunjiae",1,"Amphibians"
80.75,28.25,"Chiromantis dudhwaensis",1,"Amphibians"
81.25,28.25,"Chiromantis dudhwaensis",1,"Amphibians"
94.25,17.75,"Chiromantis punctatus",1,"Amphibians"
94.75,17.75,"Chiromantis punctatus",1,"Amphibians"
94.75,17.25,"Chiromantis punctatus",1,"Amphibians"
96.75,27.75,"Chiromantis shyamrupus",1,"Amphibians"
96.75,27.25,"Chiromantis shyamrupus",1,"Amphibians"
-98.75,20.75,"Chiropterotriton arboreus",1,"Amphibians"
-97.25,19.25,"Chiropterotriton chiropterus",1,"Amphibians"
-96.75,19.25,"Chiropterotriton chiropterus",1,"Amphibians"
-99.25,23.25,"Chiropterotriton cracens",1,"Amphibians"
-98.75,20.25,"Chiropterotriton dimidiatus",1,"Amphibians"
-97.25,19.75,"Chiropterotriton lavae",1,"Amphibians"
-96.75,19.75,"Chiropterotriton lavae",1,"Amphibians"
-99.25,21.25,"Chiropterotriton magnipes",1,"Amphibians"
-99.25,20.75,"Chiropterotriton mosaueri",1,"Amphibians"
-99.75,23.75,"Chiropterotriton multidentatus",1,"Amphibians"
-99.25,23.75,"Chiropterotriton multidentatus",1,"Amphibians"
-99.75,23.25,"Chiropterotriton multidentatus",1,"Amphibians"
-99.25,23.25,"Chiropterotriton multidentatus",1,"Amphibians"
-100.25,22.25,"Chiropterotriton multidentatus",1,"Amphibians"
-99.75,22.25,"Chiropterotriton multidentatus",1,"Amphibians"
-99.25,21.25,"Chiropterotriton multidentatus",1,"Amphibians"
-98.75,21.25,"Chiropterotriton multidentatus",1,"Amphibians"
-98.75,20.25,"Chiropterotriton multidentatus",1,"Amphibians"
-100.75,25.75,"Chiropterotriton priscus",1,"Amphibians"
-100.25,25.75,"Chiropterotriton priscus",1,"Amphibians"
-100.75,25.25,"Chiropterotriton priscus",1,"Amphibians"
-100.25,25.25,"Chiropterotriton priscus",1,"Amphibians"
-99.75,25.25,"Chiropterotriton priscus",1,"Amphibians"
-100.25,24.75,"Chiropterotriton priscus",1,"Amphibians"
-100.25,24.25,"Chiropterotriton priscus",1,"Amphibians"
-99.75,24.25,"Chiropterotriton priscus",1,"Amphibians"
-98.75,20.75,"Chiropterotriton terrestris",1,"Amphibians"
142.75,-6.25,"Choerophryne allisoni",1,"Amphibians"
143.25,-6.25,"Choerophryne burtoni",1,"Amphibians"
144.25,-5.25,"Choerophryne darlingtoni",1,"Amphibians"
143.75,-5.75,"Choerophryne darlingtoni",1,"Amphibians"
144.25,-5.75,"Choerophryne darlingtoni",1,"Amphibians"
145.25,-5.75,"Choerophryne darlingtoni",1,"Amphibians"
146.75,-6.75,"Choerophryne exclamitans",1,"Amphibians"
143.75,-5.75,"Choerophryne fafniri",1,"Amphibians"
144.25,-5.75,"Choerophryne fafniri",1,"Amphibians"
145.25,-4.75,"Choerophryne gudrunae",1,"Amphibians"
147.75,-9.25,"Choerophryne gunnari",1,"Amphibians"
148.25,-9.25,"Choerophryne gunnari",1,"Amphibians"
147.75,-9.75,"Choerophryne gunnari",1,"Amphibians"
148.25,-9.75,"Choerophryne gunnari",1,"Amphibians"
134.75,-2.75,"Choerophryne laurini",1,"Amphibians"
141.75,-3.25,"Choerophryne longirostris",1,"Amphibians"
141.25,-5.25,"Choerophryne rhenaurum",1,"Amphibians"
149.75,-9.75,"Choerophryne sanguinopicta",1,"Amphibians"
149.75,-10.25,"Choerophryne sanguinopicta",1,"Amphibians"
145.25,-6.25,"Choerophryne siegfriedi",1,"Amphibians"
143.75,-5.75,"Choerophryne swanhildae",1,"Amphibians"
144.25,-5.75,"Choerophryne swanhildae",1,"Amphibians"
143.75,-6.25,"Choerophryne swanhildae",1,"Amphibians"
144.25,-6.25,"Choerophryne swanhildae",1,"Amphibians"
141.25,-5.25,"Choerophryne tubercula",1,"Amphibians"
141.75,-5.25,"Choerophryne tubercula",1,"Amphibians"
144.25,-5.25,"Choerophryne tubercula",1,"Amphibians"
144.75,-5.25,"Choerophryne tubercula",1,"Amphibians"
143.75,-6.75,"Choerophryne tubercula",1,"Amphibians"
146.75,-7.25,"Choerophryne valkuriarum",1,"Amphibians"
147.25,-7.25,"Choerophryne valkuriarum",1,"Amphibians"
146.75,-7.75,"Choerophryne valkuriarum",1,"Amphibians"
147.25,-7.75,"Choerophryne valkuriarum",1,"Amphibians"
146.75,-8.25,"Choerophryne valkuriarum",1,"Amphibians"
147.25,-8.25,"Choerophryne valkuriarum",1,"Amphibians"
147.25,-8.75,"Choerophryne valkuriarum",1,"Amphibians"
147.75,-8.75,"Choerophryne valkuriarum",1,"Amphibians"
147.75,-9.25,"Choerophryne valkuriarum",1,"Amphibians"
28.75,-2.75,"Chrysobatrachus cupreonitens",1,"Amphibians"
28.75,-3.25,"Chrysobatrachus cupreonitens",1,"Amphibians"
-38.25,-5.25,"Chthonerpeton arii",1,"Amphibians"
-37.75,-11.75,"Chthonerpeton noctinectes",1,"Amphibians"
-77.75,-0.25,"Chthonerpeton onorei",1,"Amphibians"
-48.75,-26.25,"Chthonerpeton viviparum",1,"Amphibians"
36.75,-6.25,"Churamiti maridadi",1,"Amphibians"
-76.75,-6.25,"Cochranella croceopodes",1,"Amphibians"
-76.25,-6.25,"Cochranella croceopodes",1,"Amphibians"
-65.75,3.75,"Cochranella duidaeana",1,"Amphibians"
-65.75,3.25,"Cochranella duidaeana",1,"Amphibians"
-65.25,3.25,"Cochranella duidaeana",1,"Amphibians"
-73.25,-11.25,"Cochranella erminea",1,"Amphibians"
-79.25,-6.75,"Cochranella euhystrix",1,"Amphibians"
-56.75,3.75,"Cochranella geijskesi",1,"Amphibians"
-56.25,3.75,"Cochranella geijskesi",1,"Amphibians"
-77.75,1.75,"Cochranella litoralis",1,"Amphibians"
-78.75,1.25,"Cochranella litoralis",1,"Amphibians"
-77.75,1.25,"Cochranella litoralis",1,"Amphibians"
-79.25,0.75,"Cochranella litoralis",1,"Amphibians"
-78.75,0.75,"Cochranella litoralis",1,"Amphibians"
-80.25,0.75,"Cochranella mache",1,"Amphibians"
-79.75,0.75,"Cochranella mache",1,"Amphibians"
-79.75,0.25,"Cochranella mache",1,"Amphibians"
-79.25,0.25,"Cochranella mache",1,"Amphibians"
-76.25,6.75,"Cochranella megistra",1,"Amphibians"
-76.25,6.25,"Cochranella megistra",1,"Amphibians"
-76.25,5.75,"Cochranella megistra",1,"Amphibians"
-76.25,5.25,"Cochranella megistra",1,"Amphibians"
-75.75,5.25,"Cochranella megistra",1,"Amphibians"
-76.25,4.75,"Cochranella megistra",1,"Amphibians"
-67.25,-15.25,"Cochranella phryxa",1,"Amphibians"
-77.75,7.25,"Cochranella ramirezi",1,"Amphibians"
-77.25,7.25,"Cochranella ramirezi",1,"Amphibians"
-77.75,6.75,"Cochranella ramirezi",1,"Amphibians"
-77.25,6.75,"Cochranella ramirezi",1,"Amphibians"
-76.75,6.25,"Cochranella ramirezi",1,"Amphibians"
-65.75,1.75,"Cochranella riveroi",1,"Amphibians"
-65.75,1.25,"Cochranella riveroi",1,"Amphibians"
-76.25,7.25,"Cochranella xanthocheridia",1,"Amphibians"
-76.25,6.75,"Cochranella xanthocheridia",1,"Amphibians"
-76.25,6.25,"Cochranella xanthocheridia",1,"Amphibians"
-76.25,5.75,"Cochranella xanthocheridia",1,"Amphibians"
-76.25,5.25,"Cochranella xanthocheridia",1,"Amphibians"
-75.75,5.25,"Cochranella xanthocheridia",1,"Amphibians"
-76.25,4.75,"Colostethus agilis",1,"Amphibians"
-76.25,4.25,"Colostethus agilis",1,"Amphibians"
-76.75,3.75,"Colostethus agilis",1,"Amphibians"
-76.25,3.75,"Colostethus agilis",1,"Amphibians"
-76.75,3.25,"Colostethus agilis",1,"Amphibians"
-77.25,2.75,"Colostethus agilis",1,"Amphibians"
-76.75,2.75,"Colostethus agilis",1,"Amphibians"
-77.25,2.25,"Colostethus agilis",1,"Amphibians"
-77.25,2.75,"Colostethus alacris",1,"Amphibians"
-76.75,2.75,"Colostethus alacris",1,"Amphibians"
-76.25,3.75,"Colostethus brachistriatus",1,"Amphibians"
-76.75,6.75,"Colostethus dysprosium",1,"Amphibians"
-77.75,-1.25,"Colostethus fugax",1,"Amphibians"
-77.75,-1.75,"Colostethus fugax",1,"Amphibians"
-77.75,-2.25,"Colostethus fugax",1,"Amphibians"
-77.75,-2.75,"Colostethus fugax",1,"Amphibians"
-78.25,-3.25,"Colostethus fugax",1,"Amphibians"
-77.75,-3.25,"Colostethus fugax",1,"Amphibians"
-75.75,7.25,"Colostethus furviventris",1,"Amphibians"
-77.25,6.25,"Colostethus imbricolus",1,"Amphibians"
-76.75,6.25,"Colostethus imbricolus",1,"Amphibians"
-77.25,5.75,"Colostethus imbricolus",1,"Amphibians"
-76.75,5.75,"Colostethus imbricolus",1,"Amphibians"
-77.75,7.75,"Colostethus latinasus",1,"Amphibians"
-76.75,8.25,"Colostethus lynchi",1,"Amphibians"
-76.75,7.75,"Colostethus lynchi",1,"Amphibians"
-76.75,2.75,"Colostethus mertensi",1,"Amphibians"
-76.75,2.25,"Colostethus mertensi",1,"Amphibians"
-76.75,1.75,"Colostethus mertensi",1,"Amphibians"
-77.75,-5.75,"Colostethus poecilonotus",1,"Amphibians"
-76.25,6.25,"Colostethus ramirezi",1,"Amphibians"
-75.75,6.25,"Colostethus ramirezi",1,"Amphibians"
-74.25,11.25,"Colostethus ruthveni",1,"Amphibians"
-73.75,11.25,"Colostethus ruthveni",1,"Amphibians"
-73.75,10.25,"Colostethus ruthveni",1,"Amphibians"
-75.25,7.25,"Colostethus thorntoni",1,"Amphibians"
-75.25,6.75,"Colostethus thorntoni",1,"Amphibians"
-74.75,6.75,"Colostethus thorntoni",1,"Amphibians"
-75.25,5.25,"Colostethus ucumari",1,"Amphibians"
-75.75,4.75,"Colostethus ucumari",1,"Amphibians"
-75.25,4.75,"Colostethus ucumari",1,"Amphibians"
-75.75,4.25,"Colostethus ucumari",1,"Amphibians"
-75.25,4.25,"Colostethus ucumari",1,"Amphibians"
-75.75,7.25,"Colostethus yaguara",1,"Amphibians"
0.75,7.25,"Conraua derooi",1,"Amphibians"
0.25,6.75,"Conraua derooi",1,"Amphibians"
0.75,6.75,"Conraua derooi",1,"Amphibians"
0.25,6.25,"Conraua derooi",1,"Amphibians"
0.75,6.25,"Conraua derooi",1,"Amphibians"
1.25,6.25,"Conraua derooi",1,"Amphibians"
145.25,-16.25,"Cophixalus aenigma",1,"Amphibians"
145.25,-16.75,"Cophixalus aenigma",1,"Amphibians"
153.25,-11.25,"Cophixalus aimbensis",1,"Amphibians"
147.75,-9.25,"Cophixalus ateles",1,"Amphibians"
136.25,-1.75,"Cophixalus balbus",1,"Amphibians"
141.75,-3.25,"Cophixalus bewaniensis",1,"Amphibians"
145.25,-15.75,"Cophixalus bombiens",1,"Amphibians"
144.75,-16.25,"Cophixalus bombiens",1,"Amphibians"
145.25,-16.25,"Cophixalus bombiens",1,"Amphibians"
145.25,-16.25,"Cophixalus concinnus",1,"Amphibians"
143.25,-13.75,"Cophixalus crepitans",1,"Amphibians"
143.75,-13.75,"Cophixalus crepitans",1,"Amphibians"
149.25,-9.75,"Cophixalus cryptotympanum",1,"Amphibians"
149.25,-9.75,"Cophixalus daymani",1,"Amphibians"
145.25,-15.75,"Cophixalus exiguus",1,"Amphibians"
145.25,-16.25,"Cophixalus hosmeri",1,"Amphibians"
145.25,-16.75,"Cophixalus hosmeri",1,"Amphibians"
136.25,-1.75,"Cophixalus humicola",1,"Amphibians"
139.25,-2.75,"Cophixalus humicola",1,"Amphibians"
135.75,-3.25,"Cophixalus humicola",1,"Amphibians"
135.75,-3.75,"Cophixalus humicola",1,"Amphibians"
145.75,-16.75,"Cophixalus infacetus",1,"Amphibians"
145.75,-17.25,"Cophixalus infacetus",1,"Amphibians"
146.25,-17.25,"Cophixalus infacetus",1,"Amphibians"
145.25,-17.75,"Cophixalus infacetus",1,"Amphibians"
145.75,-17.75,"Cophixalus infacetus",1,"Amphibians"
146.25,-17.75,"Cophixalus infacetus",1,"Amphibians"
145.75,-18.25,"Cophixalus infacetus",1,"Amphibians"
146.25,-18.25,"Cophixalus infacetus",1,"Amphibians"
146.25,-18.75,"Cophixalus infacetus",1,"Amphibians"
146.75,-7.25,"Cophixalus kaindiensis",1,"Amphibians"
146.75,-19.25,"Cophixalus mcdonaldi",1,"Amphibians"
147.25,-19.25,"Cophixalus mcdonaldi",1,"Amphibians"
146.75,-19.75,"Cophixalus mcdonaldi",1,"Amphibians"
147.25,-19.75,"Cophixalus mcdonaldi",1,"Amphibians"
152.75,-10.75,"Cophixalus misimae",1,"Amphibians"
127.75,1.75,"Cophixalus montanus",1,"Amphibians"
145.25,-16.25,"Cophixalus monticola",1,"Amphibians"
145.25,-16.75,"Cophixalus monticola",1,"Amphibians"
145.75,-17.25,"Cophixalus neglectus",1,"Amphibians"
145.25,-6.25,"Cophixalus nubicola",1,"Amphibians"
145.25,-6.75,"Cophixalus nubicola",1,"Amphibians"
143.25,-13.75,"Cophixalus peninsularis",1,"Amphibians"
143.75,-13.75,"Cophixalus peninsularis",1,"Amphibians"
142.75,-4.75,"Cophixalus pulchellus",1,"Amphibians"
145.25,-15.75,"Cophixalus saxatilis",1,"Amphibians"
147.75,-9.25,"Cophixalus sisyphus",1,"Amphibians"
148.25,-9.25,"Cophixalus sisyphus",1,"Amphibians"
146.75,-7.25,"Cophixalus sphagnicola",1,"Amphibians"
146.75,-7.75,"Cophixalus sphagnicola",1,"Amphibians"
153.25,-11.25,"Cophixalus tagulensis",1,"Amphibians"
153.75,-11.25,"Cophixalus tagulensis",1,"Amphibians"
153.25,-11.75,"Cophixalus tagulensis",1,"Amphibians"
153.75,-11.75,"Cophixalus tagulensis",1,"Amphibians"
132.25,-2.75,"Cophixalus tetzlaffi",1,"Amphibians"
149.75,-10.25,"Cophixalus timidus",1,"Amphibians"
134.75,-2.75,"Cophixalus tridactylus",1,"Amphibians"
147.75,-9.25,"Cophixalus verecundus",1,"Amphibians"
144.25,-14.25,"Cophixalus zweifeli",1,"Amphibians"
144.75,-14.25,"Cophixalus zweifeli",1,"Amphibians"
144.25,-14.75,"Cophixalus zweifeli",1,"Amphibians"
144.75,-14.75,"Cophixalus zweifeli",1,"Amphibians"
48.75,-13.75,"Cophyla alticola",1,"Amphibians"
49.25,-13.75,"Cophyla alticola",1,"Amphibians"
48.75,-14.25,"Cophyla alticola",1,"Amphibians"
49.25,-14.25,"Cophyla alticola",1,"Amphibians"
47.75,-14.25,"Cophyla berara",1,"Amphibians"
49.25,-17.75,"Cophyla karenae",1,"Amphibians"
49.25,-12.25,"Cophyla maharipeo",1,"Amphibians"
49.25,-12.75,"Cophyla maharipeo",1,"Amphibians"
