"x","y","cropland_irrigated","cropland_rainfed","cropland_total","pastures"
-108.75,37.75,0.0672969439377387,0.138149457176526,0.205446402728558,0.164859328170617
-108.25,37.75,0,0.133662252873182,0.133662252873182,0.128438572585583
-107.75,37.75,0,0.0470209727684657,0.0470209727684657,0.131889204184214
-107.25,37.75,0,0.0155419037366907,0.0155419037366907,0.059415549164017
-106.75,37.75,0,0.0115789057997366,0.0115789057997366,0.0465384184072415
-106.25,37.75,0.259864907960097,0.0315336921562751,0.291398596763611,0.333752112587293
-105.75,37.75,0.120268882066011,0.0180106904668113,0.138279572625955,0.392863211035728
-105.25,37.75,0,0.0678009405732155,0.0678009405732155,0.312219791611036
-104.75,37.75,0.00530642993592968,0.052774503454566,0.0580809333672126,0.732944246133169
-104.25,37.75,0,0.00175613382210334,0.00175613382210334,0.8499134461085
-103.75,37.75,0.0236602861434221,0.00992408394813538,0.033584369532764,0.766398539145788
-103.25,37.75,0,0.0146507684762279,0.0146507684762279,0.792741197347641
-102.75,37.75,0.0132937176153064,0.0917941751579444,0.105087891221046,0.764386165142059
-102.25,37.75,0.0650470768411954,0.315394434332848,0.380441510677338,0.53177596728007
-101.75,37.75,0.3338064879179,0.226868683596452,0.560675168037415,0.39450245598952
-101.25,37.75,0.42999385992686,0.216309775908788,0.646303631862005,0.311677229404449
-100.75,37.75,0.695832814772924,0.107167172928651,0.802999983231227,0.161377467711767
-100.25,37.75,0.362265355388323,0.348242712020874,0.710508058468501,0.250118834773699
-99.75,37.75,0.0515012720599771,0.621318989992142,0.672820268074671,0.291005458931128
-99.25,37.75,0.360685886939367,0.347370577851931,0.708056465784709,0.256568117439747
-98.75,37.75,0.179205249994993,0.584385114908218,0.763590363661448,0.201663245757421
-98.25,37.75,0,0.608929535746574,0.608929535746574,0.352180955807368
-97.75,37.75,0,0.671038973331451,0.671038973331451,0.271850034594536
-97.25,37.75,0,0.505930962165197,0.505930962165197,0.339796857039134
-96.75,37.75,0,0.323460106054942,0.323460106054942,0.597322175900141
-96.25,37.75,0,0.338926762342453,0.338926762342453,0.599548546473185
-95.75,37.75,0,0.530914958318075,0.530914958318075,0.410932882626851
-95.25,37.75,0,0.591967092951139,0.591967092951139,0.353601749738057
-94.75,37.75,0,0.588504176338514,0.588504176338514,0.358142247796059
-94.25,37.75,0,0.553255665302277,0.553255665302277,0.351516794164975
-93.75,37.75,0,0.41371842722098,0.41371842722098,0.379964543382327
-93.25,37.75,0,0.42163380185763,0.42163380185763,0.386960311730703
-92.75,37.75,0,0.272777053713799,0.272777053713799,0.434496042132378
-92.25,37.75,0,0.155402247111003,0.155402247111003,0.380120983719826
-91.75,37.75,0,0.207282238701979,0.207282238701979,0.433683921893438
-91.25,37.75,0,0.0696200848867496,0.0696200848867496,0.285220122337341
-90.75,37.75,0,0.108754560351372,0.108754560351372,0.241961362461249
-90.25,37.75,0,0.248394661148389,0.248394661148389,0.375312288602193
-89.75,37.75,0,0.48302542467912,0.48302542467912,0.345001558462779
-89.25,37.75,0,0.409092809756597,0.409092809756597,0.237332113583883
-88.75,37.75,0,0.441798349221547,0.441798349221547,0.27446399529775
-88.25,37.75,0,0.556817053755124,0.556817053755124,0.216166304548581
-87.75,37.75,0,0.692025820414225,0.692025820414225,0.173366961379846
-87.25,37.75,0,0.70821227033933,0.70821227033933,0.170098138352235
-86.75,37.75,0,0.355206732948621,0.355206732948621,0.244752666354179
-86.25,37.75,0,0.437004223465919,0.437004223465919,0.323770256837209
-85.75,37.75,0,0.380958347519239,0.380958347519239,0.230933479964733
-85.25,37.75,0,0.507374468445778,0.507374468445778,0.307146702210108
-84.75,37.75,0,0.533029805620511,0.533029805620511,0.306856374939283
-84.25,37.75,0,0.42430305480957,0.42430305480957,0.321062324444453
-83.75,37.75,0,0.0884828170140584,0.0884828170140584,0.171732253829638
-83.25,37.75,0,0.065951702867945,0.065951702867945,0.172282865146796
-82.75,37.75,0,0.0246057294930021,0.0246057294930021,0.177455420792103
-82.25,37.75,0,0.0226117352023721,0.0226117352023721,0.122179898619652
-81.75,37.75,0,0.0190241786030432,0.0190241786030432,0.0573940360297759
-81.25,37.75,0,0.0376142711068193,0.0376142711068193,0.094101191063722
-80.75,37.75,0,0.101799098898967,0.101799098898967,0.153938932716846
-80.25,37.75,0,0.0897264401117961,0.0897264401117961,0.119307674964269
-79.75,37.75,0,0.059561953941981,0.059561953941981,0.137680404384931
-79.25,37.75,0,0.120187529921532,0.120187529921532,0.213508991897106
-78.75,37.75,0,0.075069119532903,0.075069119532903,0.219889306525389
-78.25,37.75,0,0.0925054594874382,0.0925054594874382,0.272468518217405
-77.75,37.75,0,0.162938172121843,0.162938172121843,0.230425005157789
-77.25,37.75,0,0.212286018828551,0.212286018828551,0.146383897960186
-76.75,37.75,0,0.16173120389382,0.16173120389382,0.161167586843173
-76.25,37.75,0,0.0622740366806587,0.0622740366806587,0.0603947294255098
-75.75,37.75,0,0.146907566487789,0.146907566487789,0.0538837445278962
-75.25,37.75,0,0.00726590623768667,0.00726590623768667,0.00113621257478371
-25.75,37.75,0,0,0,0
-25.25,37.75,0,0,0,0
-8.75,37.75,0.028105397708714,0.179676412045956,0.207781810065111,0.10254884287715
-8.25,37.75,0.0783237852156162,0.446370832125346,0.524694620569547,0.209192060430845
-7.75,37.75,0,0.484066732724508,0.484066732724508,0.206958341598511
-7.25,37.75,0,0.237074322005113,0.237074322005113,0.317151389519374
-6.75,37.75,0,0.122503086427848,0.122503086427848,0.232998173932234
-6.25,37.75,0.020588932124277,0.294972125689189,0.315561062097549,0.278915477792422
-5.75,37.75,0.204952641824881,0.3247366497914,0.529689285159111,0.284648070732753
-5.25,37.75,0.304631585876147,0.247470186650753,0.552101774017016,0.272276171545188
-4.75,37.75,0.147921333710353,0.475181581576665,0.623102901379267,0.267722356319427
-4.25,37.75,0.141208354383707,0.574601487318675,0.715809839963913,0.189150295654933
-3.75,37.75,0.265814345081647,0.381773489713669,0.647587835788727,0.206571093698343
-3.25,37.75,0.207032106320063,0.370674510796865,0.577706615130107,0.176778774956862
-2.75,37.75,0.076779751231273,0.34210257033507,0.418882322311401,0.0964194382230441
