"x","y","biofuel_cropland_irrigated","biofuel_cropland_rainfed","cropland_irrigated","cropland_rainfed","cropland_total","pastures"
-96.75,57.75,0,0,0,0,0,0
-96.25,57.75,0,0,0,0,0,0
-95.75,57.75,0,0,0,0,0,0
-95.25,57.75,0,0,0,0,0,0
-94.75,57.75,0,0,0,0,0,0
-94.25,57.75,0,0,0,0,0,0
-93.75,57.75,0,0,0,0,0,0
-93.25,57.75,0,0,0,0,0,0
-92.75,57.75,0,0,0,0,0,0
-77.25,57.75,0,0,0,0,0,0
-76.75,57.75,0,0,0,0,0,0
-76.25,57.75,0,0,0,0,0,0
-75.75,57.75,0,0,0,0,0,0
-75.25,57.75,0,0,0,0,0,0
-74.75,57.75,0,0,0,0,0,0
-74.25,57.75,0,0,0,0,0,0
-73.75,57.75,0,0,0,0,0,0
-73.25,57.75,0,0,0,0,0,0
-72.75,57.75,0,0,0,0,0,0
-72.25,57.75,0,0,0,0,0,0
-71.75,57.75,0,0,0,0,0,0
-71.25,57.75,0,0,0,0,0,0
-70.75,57.75,0,0,0,0,0,0
-70.25,57.75,0,0,0,0,0,0
-69.75,57.75,0,0,0,0,0,0.00253145978786051
-69.25,57.75,0,0,0,0,0,0.00297345477156341
-68.75,57.75,0,0,0,0,0,0.00470376899465919
-68.25,57.75,0,0,0,0,0,0.00485470006242394
-67.75,57.75,0,0,0,0,0,0.0040362635627389
-67.25,57.75,0,0,0,0,0,0.00456168036907911
-66.75,57.75,0,0,0,0,0,0.0022511170245707
-66.25,57.75,0,0,0,0,0,0.00157451070845127
-65.75,57.75,0,0,0,0,0,0
-65.25,57.75,0,0,0,0,0,0
-64.75,57.75,0,0,0,0,0,0
-64.25,57.75,0,0,0,0,0,0
-63.75,57.75,0,0,0,0,0,0.0015579464379698
-63.25,57.75,0,0,0,0,0,0.00154864601790905
-62.75,57.75,0,0,0,0,0,0.00381098967045546
-62.25,57.75,0,0,0,0,0,0.00201835599727929
-61.75,57.75,0,0,0,0,0,0.00140066083986312
-7.25,57.75,0,0,0.0107493145701786,0.0109183832071722,0.021667697156469,0.116769514977932
-6.75,57.75,0,0,0.0140225930449863,0.0142431449145079,0.0282657371213039,0.138690769672394
-6.25,57.75,0,0,0.00872573144733906,0.008862972445786,0.0175887047002713,0.102018505334854
-5.75,57.75,0,0,0.0180598815592627,0.0183474650606513,0.0364073459059,0.193863034248352
-5.25,57.75,0,0,0.037826011578242,0.0384283478061358,0.0762543596327305,0.428490191698074
-4.75,57.75,0,0,0.0499665478865306,0.0507622094204028,0.100728755940994,0.450003355741501
-4.25,57.75,0,0,0.0811412649850051,0.0824333481490612,0.163574610650539,0.335717678070068
-3.75,57.75,0,0,0.0492165940503279,0.0497629509617885,0.0989795446395874,0.104473493993282
-3.25,57.75,0,0,0.0525292703260978,0.0535814058035612,0.106110673894485,0.136649429798126
-2.75,57.75,0,0,0.0693227428942919,0.0704130734006564,0.139735817909241,0.148227944970131
-2.25,57.75,0,0,0.077400446186463,0.0786178238689899,0.156018272042274,0.150607645511627
-1.75,57.75,0,0,0.021620867960155,0.0217168919742107,0.0433377602448066,0.0430065765976906
9.75,57.75,0,0,0,0.017118176445365,0.017118176445365,0.00360528053715825
10.25,57.75,0,0,0,0.0930469185113907,0.0930469185113907,0.0083668390288949
10.75,57.75,0,0,0,0,0,0
11.75,57.75,0,0,0.031778626392285,0.0467033259570599,0.0784819513559341,0.0163932144641876
12.25,57.75,0,0,0.0610043322046598,0.0871865125993888,0.148190841078758,0.0072965994477272
12.75,57.75,0,0,0.0509522582093875,0.0728202325602372,0.123772491763035,0.00312846596352756
13.25,57.75,0,0,0.0746457857390245,0.106682681540648,0.181328468521436,0.00820902641862631
13.75,57.75,0,0,0.0493218306452036,0.0704900493224462,0.119811881830295,0.00310923880897462
14.25,57.75,0,0,0.0605484283218781,0.0865349404513836,0.14708337187767,0.00318738957867026
14.75,57.75,0,0,0.0604528785993656,0.0863983827332656,0.146851258973281,0.00264159892685711
15.25,57.75,0,0,0.0397790160030127,0.0578548402835925,0.0976338565349579,0.00156391726341099
15.75,57.75,0,0,0.0446834235141675,0.0651186717053254,0.109802094101906,0.00180279475171119
16.25,57.75,0,0,0.0477969611684481,0.0696402897437414,0.117437251160542,0.00700966827571392
16.75,57.75,0,0,0.0086556985663871,0.0123705996821324,0.0210262984037399,0.00566675560548902
18.25,57.75,0,0,0.0413347935924927,0.0603356634577115,0.101670456677675,0.0162066575139761
18.75,57.75,0,0,0.0630231225242217,0.0900717365245024,0.153094857931137,0.0202707797288895
19.25,57.75,0,0,0.0057848626592507,0.00826764237135649,0.0140525047046443,0.00738031230866909
21.75,57.75,0,0,0,0,0,0.00170495605561882
22.25,57.75,0,0,0,0.00895462793608507,0.00895462793608507,0.00899273902177811
22.75,57.75,0,0,0,0.00243891836920132,0.00243891836920132,0.00318410224281251
24.25,57.75,0,0,0,0.019025600887835,0.019025600887835,0.0178192052990198
24.75,57.75,0,0,0.000860441282081107,0.115502359469732,0.116362800449133,0.0459478870034218
25.25,57.75,0,0,0.00185018954798579,0.248796653250853,0.250646843512853,0.102124787867069
25.75,57.75,0,0,0.0011133203166537,0.149812858800093,0.150926178197066,0.0788081735372543
26.25,57.75,0,0,0.00104299169809868,0.140861969192823,0.141904962062836,0.0739877365529537
26.75,57.75,0,0,0.00130001662764698,0.175611434380213,0.176911450922489,0.0759671308100223
27.25,57.75,0,0,0.00115074526984245,0.157151165604591,0.158301910261313,0.0421900608887275
27.75,57.75,0,0,0.00136094318392376,0.209830677509308,0.211191620429357,0.0767850130796432
28.25,57.75,0,0,0,0.0617092166716854,0.0617092166716854,0.0518624511857827
28.75,57.75,0,0,0,0.025400139639775,0.025400139639775,0.0378462304671605
29.25,57.75,0,0,0,0.0175055333102743,0.0175055333102743,0.0150753001992901
29.75,57.75,0,0,0,0.0432077464958032,0.0432077464958032,0.0377877083917459
30.25,57.75,0,0,0.000409217826866855,0.0834925892452399,0.0839018074174722,0.000211817398667336
30.75,57.75,0,0,0.00038067060134684,0.0584114607423544,0.0587921313941479,0.000246800288247565
31.25,57.75,0,0,0.000411735653566817,0.0630855181564887,0.0634972540040811,6.13553953977923e-05
31.75,57.75,0,0,0,0.0104881602339447,0.0104881602339447,7.1166370374461e-05
32.25,57.75,0,0,0,0.00798404514789581,0.00798404514789581,0
32.75,57.75,0,0,7.00168195180595e-05,0.031585059252878,0.0316550760840376,0
33.25,57.75,0,0,0,0.00373498336412013,0.00373498336412013,0
33.75,57.75,0,0,0,0.0107303225124876,0.0107303225124876,0
34.25,57.75,0,0,0,0.00956546432959537,0.00956546432959537,0.000708695698995143
34.75,57.75,0,0,0,0.015226427745074,0.015226427745074,0.000532567733898759
35.25,57.75,0,0,0.000187497927496831,0.0440590641150872,0.0442465620736281,0.000325055758003145
35.75,57.75,0,0,0.000300511465563128,0.0603908655544122,0.0606913770238558,0.000923331807522724
36.25,57.75,0,0,0,0.0233329225021104,0.0233329225021104,0.0149647782867153
36.75,57.75,0,0,0.000253481864153097,0.0773394712557395,0.0775929531703393,0.0870893433690071
37.25,57.75,0,0,0.00027055045356974,0.0827083812405666,0.0829789315660795,0.0523640517145395
37.75,57.75,0,0,0.000186459689090649,0.0674748235692581,0.0676612832893928,0.0437616225332022
38.25,57.75,0,0,0,0.0236443766858429,0.0236443766858429,0.0449879380563895
38.75,57.75,0,0,0,0.0120897292469939,0.0120897292469939,0.0528870806097984
39.25,57.75,0,0,0,0.0136312830184276,0.0136312830184276,0.0287665368368228
39.75,57.75,0,0,0,0.0323528280792137,0.0323528280792137,0.0865157723426819
40.25,57.75,0,0,0,0.013658769413208,0.013658769413208,0.158212776482105
40.75,57.75,0,0,0,0.0105758262332529,0.0105758262332529,0.151576200127602
41.25,57.75,0,0,0,0.00985835134827842,0.00985835134827842,0.106012919048468
41.75,57.75,0,0,0,0.00396780354591707,0.00396780354591707,0.0558568257838488
42.25,57.75,0,0,0,0.00427618168760091,0.00427618168760091,0.021390858044227
42.75,57.75,0,0,0,0.000612880351642768,0.000612880351642768,0.0116273762037357
43.25,57.75,0,0,0,0.000755103828851134,0.000755103828851134,0.00964365682254235
43.75,57.75,0,0,0,0.00203921572926144,0.00203921572926144,0.0171093366419276
44.25,57.75,0,0,0,0,0,0.00579368422428767
44.75,57.75,0,0,0,0,0,0.00159020609377573
45.25,57.75,0,0,0,0.0045278895025452,0.0045278895025452,0.00813094989086191
45.75,57.75,0,0,0,0.0140045941613304,0.0140045941613304,0.0319472772379716
46.25,57.75,0,0,0,0.0155483768321574,0.0155483768321574,0.0260591023912032
46.75,57.75,0,0,0,0.00424539702168355,0.00424539702168355,0.0514458019286394
47.25,57.75,0,0,0,0.00423315091757104,0.00423315091757104,0.0472409799695015
47.75,57.75,0,0,0,0.00818345143149296,0.00818345143149296,0.0290252417325974
48.25,57.75,0,0,0,0.0411380172862361,0.0411380172862361,0.0930227677027384
48.75,57.75,0,0,0,0.026327138999477,0.026327138999477,0.075345583508412
49.25,57.75,0,0,0,0.0192824022145942,0.0192824022145942,0.119166657080253
49.75,57.75,0,0,0,0.0479997652427604,0.0479997652427604,0.183817920585473
50.25,57.75,0,0,0,0.0559358207276091,0.0559358207276091,0.208960980176926
50.75,57.75,0,0,0,0.0393375602550805,0.0393375602550805,0.07712322473526
51.25,57.75,0,0,0,0.035409736893295,0.035409736893295,0.0881313383579254
51.75,57.75,0,0,0,0.0268082220417758,0.0268082220417758,0.0639927089214325
52.25,57.75,0,0,0,0.0649333397547404,0.0649333397547404,0.142779111862183
52.75,57.75,0,0,0,0.0495030662044883,0.0495030662044883,0.141631275415421
53.25,57.75,0,0,0,0.0368018151881794,0.0368018151881794,0.12056539952755
53.75,57.75,0,0,0,0.0534035033856829,0.0534035033856829,0.147562190890312
54.25,57.75,0,0,6.86048219601313e-05,0.0538825501998266,0.0539511550217867,0.0451140630990267
54.75,57.75,0,0,0.000141300559819986,0.0561051923781633,0.0562464928875367,0.105968917657932
55.25,57.75,0,0,0,0.0383931789547205,0.0383931789547205,0.117206859588623
55.75,57.75,0,0,0,0.014792827796191,0.014792827796191,0.020131428539753
56.25,57.75,0,0,0.000141649409973373,0.0400971592714389,0.0402388087163369,0.00946879650776585
56.75,57.75,0,0,0.000224615226034075,0.044011235733827,0.044235851118962,0.0102437829288344
57.25,57.75,0,0,0.00032748271090289,0.0645986552039782,0.06492613752683,0.00128506193868816
57.75,57.75,0,0,0,0.0147050481289625,0.0147050481289625,0.00334688720759004
58.25,57.75,0,0,0,0.000123213565287491,0.000123213565287491,0.00958802426854769
58.75,57.75,0,0,0,0,0,0.00479885524449249
59.25,57.75,0,0,0,3.733936464414e-05,3.733936464414e-05,0.00651342291384935
59.75,57.75,0,0,0,0.000292054020489256,0.000292054020489256,0.00949925410871704
60.25,57.75,0,0,0,0.0171287434796492,0.0171287434796492,0.0809650381406148
60.75,57.75,0,0,0,0.0183845779237648,0.0183845779237648,0.0788326372702916
61.25,57.75,0,0,0,0.0117030046880245,0.0117030046880245,0.0584411900490522
61.75,57.75,0,0,0,0.0226481719873846,0.0226481719873846,0.125203447540601
62.25,57.75,0,0,0,0.0331876677771409,0.0331876677771409,0.12469244748354
62.75,57.75,0,0,0.000257109792437404,0.0484812856962283,0.0487383954226971,0.153813809156418
63.25,57.75,0,0,0.00031927660262833,0.0603490181267261,0.0606682948768139,0.190965086221695
63.75,57.75,0,0,0.000430337716049204,0.0748616529007753,0.0752919907371203,0.167793661355972
64.25,57.75,0,0,0.000838946814959248,0.123455602427324,0.124294549475114,0.131513148546219
64.75,57.75,0,0,0,0.0108896940015256,0.0108896940015256,0.0253361277282238
65.25,57.75,0,0,0,0.0042126646420608,0.0042126646420608,0.0345175340771675
65.75,57.75,0,0,0.000530836164640884,0.0817985333502293,0.0823293695847193,0.143340989947319
66.25,57.75,0,0,0,0.0283039964114626,0.0283039964114626,0.126028261582057
66.75,57.75,0,0,0,0.00671642025311788,0.00671642025311788,0.095801683763663
67.25,57.75,0,0,0,0.00956493681296706,0.00956493681296706,0.199209855993589
67.75,57.75,0,0,0,0.0158395784596602,0.0158395784596602,0.126726921399434
68.25,57.75,0,0,0,0.0139719883600871,0.0139719883600871,0.122287482023239
68.75,57.75,0,0,0,0.0245911912992597,0.0245911912992597,0.154169768095016
69.25,57.75,0,0,0,0.020646732673049,0.020646732673049,0.143004283308983
69.75,57.75,0,0,0,0.0051998492795974,0.0051998492795974,0.0966238006949425
70.25,57.75,0,0,0,0.0030057254480198,0.0030057254480198,0.114115498960018
70.75,57.75,0,0,0,0.0129156267270446,0.0129156267270446,0.123283460736275
71.25,57.75,0,0,0,0.0290717240422964,0.0290717240422964,0.0707802698016167
71.75,57.75,0,0,0.000235317496117204,0.0377941757440567,0.0380294932673375,0.0855702385306358
72.25,57.75,0,0,0.000249640674640735,0.0398802769680818,0.0401299176116784,0.0578907653689384
72.75,57.75,0,0,0,0.0130848277670642,0.0130848277670642,0.0280114877969027
73.25,57.75,0,0,0,0,0,0.0052017979323864
73.75,57.75,0,0,0,0,0,0.00758760143071413
74.25,57.75,0,0,0,0,0,0.00607314426451921
74.75,57.75,0,0,0,0,0,0.00321797863580287
75.25,57.75,0,0,0,0,0,0.0020718676969409
75.75,57.75,0,0,0,0,0,0.0166539642959833
76.25,57.75,0,0,0,0.00145759592608859,0.00145759592608859,0.0174426436424255
76.75,57.75,0,0,0,0,0,0.0202650260180235
77.25,57.75,0,0,0,0,0,0.00694355741143227
77.75,57.75,0,0,0,0,0,0
78.25,57.75,0,0,0,0.00868500458697478,0.00868500458697478,0
78.75,57.75,0,0,0,0.00294690727411459,0.00294690727411459,0
79.25,57.75,0,0,0,0.00166793542448431,0.00166793542448431,0.00250258482992649
79.75,57.75,0,0,0,0,0,0.00916132517158985
80.25,57.75,0,0,0,0,0,0.00679611647501588
80.75,57.75,0,0,0,0,0,0.0109510440379381
81.25,57.75,0,0,0,0,0,0.00443882681429386
81.75,57.75,0,0,0,0.000775344887127479,0.000775344887127479,0.00568571733310819
82.25,57.75,0,0,0,0.0152574891845385,0.0152574891845385,0.0194545947015285
82.75,57.75,0,0,0,0.00334338189568371,0.00334338189568371,0.0134567497298121
83.25,57.75,0,0,0,0.0139925319080551,0.0139925319080551,0.166919305920601
83.75,57.75,0,0,0.00023455690437307,0.0381037620206674,0.0383383188396692,0.218465447425842
84.25,57.75,0,0,0,0.00502006034366786,0.00502006034366786,0.0527641102671623
84.75,57.75,0,0,0,0,0,0.0153233427554369
85.25,57.75,0,0,0,0,0,0.00990726612508297
85.75,57.75,0,0,0,0.00333356058690697,0.00333356058690697,0.0133525794371963
86.25,57.75,0,0,0,0,0,0.00347925443202257
86.75,57.75,0,0,0,0,0,0.00394277181476355
87.25,57.75,0,0,0,0,0,0
87.75,57.75,0,0,0,0,0,0
88.25,57.75,0,0,0,0,0,0.00367733021266758
88.75,57.75,0,0,0,0,0,0
89.25,57.75,0,0,0,0,0,0
89.75,57.75,0,0,0,0,0,0.00181377632543445
90.25,57.75,0,0,0,0,0,0
90.75,57.75,0,0,0,0,0,0
91.25,57.75,0,0,0,0,0,0.00158179854042828
91.75,57.75,0,0,0,0.00490410262718797,0.00490410262718797,0.011391025967896
92.25,57.75,0,0,3.37619218043983e-05,0.0297948722417156,0.0298286341751615,0.0656093060970306
92.75,57.75,0,0,0,0.0115130211847524,0.0115130211847524,0.0491145923733711
93.25,57.75,0,0,0,0.0174708688631654,0.0174708688631654,0.105525381863117
93.75,57.75,0,0,0,0.00265445334371179,0.00265445334371179,0.0461398102343082
94.25,57.75,0,0,0,0.00125025935315837,0.00125025935315837,0.0573847703635693
94.75,57.75,0,0,0,0,0,0.0645972564816475
95.25,57.75,0,0,0,0,0,0.0527836307883263
95.75,57.75,0,0,0,0,0,0.0267497897148132
96.25,57.75,0,0,0,0,0,0.0242452528327703
96.75,57.75,0,0,0,0.00448483310950299,0.00448483310950299,0.055961150676012
97.25,57.75,0,0,0,0,0,0.0473934523761272
97.75,57.75,0,0,0,0.00235805272435149,0.00235805272435149,0.0491425581276417
98.25,57.75,0,0,0,0,0,0.0389514118432999
98.75,57.75,0,0,0,0,0,0.0273010712116957
99.25,57.75,0,0,0,0,0,0.0371699780225754
99.75,57.75,0,0,0,0,0,0.0381814800202847
100.25,57.75,0,0,0,0,0,0.0390257760882378
100.75,57.75,0,0,0,0,0,0.0369899719953537
101.25,57.75,0,0,0,0,0,0.0192096345126629
101.75,57.75,0,0,0,0,0,0.017861545085907
102.25,57.75,0,0,0,0.00228257042666276,0.00228257042666276,0.0250673666596413
102.75,57.75,0,0,0,0,0,0.02532465942204
103.25,57.75,0,0,0,0,0,0.021074291318655
103.75,57.75,0,0,0,0,0,0.0228863693773746
104.25,57.75,0,0,0,0,0,0.0199136473238468
104.75,57.75,0,0,0,0,0,0.0146126803010702
105.25,57.75,0,0,0,0,0,0.0203243289142847
105.75,57.75,0,0,0,0,0,0.0172117408365011
106.25,57.75,0,0,0,0,0,0.00813528522849083
106.75,57.75,0,0,0,0,0,0.0125356987118721
107.25,57.75,0,0,0,0,0,0.0130474036559463
107.75,57.75,0,0,0,0,0,0.0409783720970154
108.25,57.75,0,0,0,0.0012282953869241,0.0012282953869241,0.0344753414392471
108.75,57.75,0,0,0,0,0,0.00986912380903959
109.25,57.75,0,0,0,0,0,0
109.75,57.75,0,0,0,0,0,0
110.25,57.75,0,0,0,0,0,0
110.75,57.75,0,0,0,0,0,0
111.25,57.75,0,0,0,0,0,0
111.75,57.75,0,0,0,0,0,0
112.25,57.75,0,0,0,0,0,0
112.75,57.75,0,0,0,0,0,0
113.25,57.75,0,0,0,0,0,0
113.75,57.75,0,0,0,0,0,0
114.25,57.75,0,0,0,0,0,0
114.75,57.75,0,0,0,0,0,0
115.25,57.75,0,0,0,0,0,0
115.75,57.75,0,0,0,0,0,0
116.25,57.75,0,0,0,0,0,0
116.75,57.75,0,0,0,0,0,0
117.25,57.75,0,0,0,0,0,0
117.75,57.75,0,0,0,0,0,0
118.25,57.75,0,0,0,0,0,0
118.75,57.75,0,0,0,0,0,0
119.25,57.75,0,0,0,0,0,0
119.75,57.75,0,0,0,0,0,0
120.25,57.75,0,0,0,0,0,0
120.75,57.75,0,0,0,0,0,0
121.25,57.75,0,0,0,0,0,0
121.75,57.75,0,0,0,0,0,0
122.25,57.75,0,0,0,0,0,0
122.75,57.75,0,0,0,0,0,0
123.25,57.75,0,0,0,0,0,0
123.75,57.75,0,0,0,0,0,0
124.25,57.75,0,0,0,0,0,0
124.75,57.75,0,0,0,0,0,0
125.25,57.75,0,0,0,0,0,0
125.75,57.75,0,0,0,0,0,0
126.25,57.75,0,0,0,0,0,0
126.75,57.75,0,0,0,0,0,0
127.25,57.75,0,0,0,0,0,0
127.75,57.75,0,0,0,0,0,0
128.25,57.75,0,0,0,0,0,0
128.75,57.75,0,0,0,0,0,0
129.25,57.75,0,0,0,0,0,0
129.75,57.75,0,0,0,0,0,0
130.25,57.75,0,0,0,0,0,0
130.75,57.75,0,0,0,0,0,0
131.25,57.75,0,0,0,0,0,0
131.75,57.75,0,0,0,0,0,0
132.25,57.75,0,0,0,0,0,0
132.75,57.75,0,0,0,0,0,0
133.25,57.75,0,0,0,0,0,0
133.75,57.75,0,0,0,0,0,0
134.25,57.75,0,0,0,0,0,0
134.75,57.75,0,0,0,0,0,0
135.25,57.75,0,0,0,0,0,0
135.75,57.75,0,0,0,0,0,0
136.25,57.75,0,0,0,0,0,0.0122625101357698
136.75,57.75,0,0,0,0,0,0.0164927896112204
137.25,57.75,0,0,0,0,0,0.00386131182312965
137.75,57.75,0,0,0,0,0,0
138.25,57.75,0,0,0,0,0,0
138.75,57.75,0,0,0,0,0,0
139.25,57.75,0,0,0,0,0,0
139.75,57.75,0,0,0,0,0,0
140.25,57.75,0,0,0,0,0,0
156.75,57.75,0,0,0,0,0,0
157.25,57.75,0,0,0,0,0,0
157.75,57.75,0,0,0,0,0,0
158.25,57.75,0,0,0,0,0,0
158.75,57.75,0,0,0,0,0,0
159.25,57.75,0,0,0,0,0,0
159.75,57.75,0,0,0,0,0,0
160.25,57.75,0,0,0,0,0,0
160.75,57.75,0,0,0,0,0,0
161.25,57.75,0,0,0,0,0,0
161.75,57.75,0,0,0,0,0,0
162.25,57.75,0,0,0,0,0,0
162.75,57.75,0,0,0,0,0,0
163.25,57.75,0,0,0,0,0,0
-170.25,57.25,0,0,0,0,0,0
-158.75,57.25,0,0,0,0,0,0
-158.25,57.25,0,0,0,0,0,0
-157.75,57.25,0,0,0,0,0,0
-157.25,57.25,0,0,0,0,0,0
-156.75,57.25,0,0,0,0,0,0
-156.25,57.25,0,0,0,0,0,0
-154.75,57.25,0,0,0,0,0,0
-154.25,57.25,0,0,0,0,0,0
-153.75,57.25,0,0,0,0,0,0
-153.25,57.25,0,0,0,0,0,0
-152.75,57.25,0,0,0,0,0,0
-152.25,57.25,0,0,0,0,0,0
-135.75,57.25,0,0,0,0,0,0
-135.25,57.25,0,0,0,0,0,0
-134.75,57.25,0,0,0,0,0,0
-134.25,57.25,0,0,0,0,0,0
-133.75,57.25,0,0,0,0,0,0
-133.25,57.25,0,0,0,0,0,0
-132.75,57.25,0,0,0,0,0,0
-132.25,57.25,0,0,0,0,0,0.00152787426486611
-131.75,57.25,0,0,0,0,0,0.0402865968644619
-131.25,57.25,0,0,0,0,0,0.00610353332012892
-130.75,57.25,0,0,0,0,0,0.0153608210384846
-130.25,57.25,0,0,0,0,0,0.0184042695909739
-129.75,57.25,0,0,0,0,0,0.0680600330233574
-129.25,57.25,0,0,0,0,0,0.047095749527216
-128.75,57.25,0,0,0,0,0,0.0415607504546642
-128.25,57.25,0,0,0,0,0,0.0170278437435627
-127.75,57.25,0,0,0,0,0,0.00799476727843285
-127.25,57.25,0,0,0,0,0,0.0252689179033041
-126.75,57.25,0,0,0,0,0,0.0224700756371021
-126.25,57.25,0,0,0,0,0,0.0426699705421925
-125.75,57.25,0,0,0,0.00094570959918201,0.00094570959918201,0.0252585783600807
-125.25,57.25,0,0,0,0,0,0.0171828977763653
-124.75,57.25,0,0,0,0,0,0.0513015575706959
-124.25,57.25,0,0,0,0.00129806681458528,0.00129806681458528,0.0283141527324915
-123.75,57.25,0,0,0.000269634757811824,0.0195682079841693,0.0198378426333268,0.0145013686269522
-123.25,57.25,0,0,0.00149537591108431,0.0539676650737723,0.0554630411788821,0.0127063328400254
-122.75,57.25,0,0,0,0.00458419417651991,0.00458419417651991,0.00136408465914428
-122.25,57.25,0,0,0,0,0,0
-121.75,57.25,0,0,0,0.00512946587987244,0.00512946587987244,0.00347388396039605
-121.25,57.25,0,0,0,0.00912215135370692,0.00912215135370692,0.00843559205532074
-120.75,57.25,0,0,0,0.00127866216547166,0.00127866216547166,0.0282776448875666
-120.25,57.25,0,0,0,0,0,0.0290417019277811
-119.75,57.25,0,0,0,0,0,0.0233269482851028
-119.25,57.25,0,0,0,0,0,0.0201025700817506
-118.75,57.25,0,0,0,0,0,0.0211772408336401
-118.25,57.25,0,0,0,0,0,0.00676807621493936
-117.75,57.25,0,0,0.00103308298857883,0.0535309086243312,0.0545639918496211,0.00846227630972862
-117.25,57.25,0,0,0.00426278254793336,0.143345924715201,0.147608708341916,0.00874657835811377
-116.75,57.25,0,0,0,0,0,0.0124046690762043
-116.25,57.25,0,0,0,0,0,0.00824879016727209
-115.75,57.25,0,0,0,0,0,0.00384131073951721
-115.25,57.25,0,0,0,0,0,0.0225128307938576
-114.75,57.25,0,0,0,0.00228751256751517,0.00228751256751517,0.0409401059150696
-114.25,57.25,0,0,0,0,0,0.0102693196386099
-113.75,57.25,0,0,0,0,0,0
-113.25,57.25,0,0,0,0,0,0.00838290993124247
-112.75,57.25,0,0,0,0,0,0.0264290980994701
-112.25,57.25,0,0,0,0,0,0.00833932869136333
-111.75,57.25,0,0,0,0.00461971691499154,0.00461971691499154,0.00585224200040102
-111.25,57.25,0,0,0,0.000812998549857487,0.000812998549857487,0.0080565232783556
-110.75,57.25,0,0,0,0,0,0.0089069027453661
-110.25,57.25,0,0,0,0,0,0.0143091883510351
-109.75,57.25,0,0,0,0,0,0.00116037763655186
-109.25,57.25,0,0,0,0,0,0.00405421853065491
-108.75,57.25,0,0,0,0,0,0.00548522220924497
-108.25,57.25,0,0,0,0,0,0.0117238936945796
-107.75,57.25,0,0,0,0,0,0.0237689577043056
-107.25,57.25,0,0,0,0,0,0.00881849229335785
-106.75,57.25,0,0,0,0,0,0.00283329654484987
-106.25,57.25,0,0,0,0,0,0.00148361665196717
-105.75,57.25,0,0,0,0,0,0.0054037244990468
-105.25,57.25,0,0,0,0,0,0.00235807802528143
-104.75,57.25,0,0,0,0,0,0.00133962580002844
-104.25,57.25,0,0,0,0,0,0
-103.75,57.25,0,0,0,0,0,0
-103.25,57.25,0,0,0,0,0,0
-102.75,57.25,0,0,0,0,0,0.00194027775432914
-102.25,57.25,0,0,0,0,0,0
-101.75,57.25,0,0,0,0,0,0
-101.25,57.25,0,0,0,0,0,0.00115595606621355
-100.75,57.25,0,0,0,0,0,0
-100.25,57.25,0,0,0,0,0,0
-99.75,57.25,0,0,0,0,0,0.00122297008056194
-99.25,57.25,0,0,0,0,0,0.00293880491517484
-98.75,57.25,0,0,0,0,0,0.00218262011185288
-98.25,57.25,0,0,0,0,0,0
-97.75,57.25,0,0,0,0,0,0.00121891649905592
-97.25,57.25,0,0,0,0,0,0
-96.75,57.25,0,0,0,0,0,0
-96.25,57.25,0,0,0,0,0,0
-95.75,57.25,0,0,0,0,0,0
-95.25,57.25,0,0,0,0,0,0
-94.75,57.25,0,0,0,0,0,0
-94.25,57.25,0,0,0,0,0,0
-93.75,57.25,0,0,0,0,0,0
-93.25,57.25,0,0,0,0,0,0
-92.75,57.25,0,0,0,0,0,0
-92.25,57.25,0,0,0,0,0,0
-91.75,57.25,0,0,0,0,0,0
-91.25,57.25,0,0,0,0,0,0
-90.75,57.25,0,0,0,0,0,0
-90.25,57.25,0,0,0,0,0,0
-76.75,57.25,0,0,0,0,0,0
-76.25,57.25,0,0,0,0,0,0
-75.75,57.25,0,0,0,0,0,0
-75.25,57.25,0,0,0,0,0,0
-74.75,57.25,0,0,0,0,0,0
-74.25,57.25,0,0,0,0,0,0
-73.75,57.25,0,0,0,0,0,0
-73.25,57.25,0,0,0,0,0,0
-72.75,57.25,0,0,0,0,0,0
-72.25,57.25,0,0,0,0,0,0
-71.75,57.25,0,0,0,0,0,0
-71.25,57.25,0,0,0,0,0,0
-70.75,57.25,0,0,0,0,0,0
-70.25,57.25,0,0,0,0,0,0
-69.75,57.25,0,0,0,0,0,0
-69.25,57.25,0,0,0,0,0,0.00236367830075324
-68.75,57.25,0,0,0,0,0,0.00318044517189264
-68.25,57.25,0,0,0,0,0,0.00148170068860054
-67.75,57.25,0,0,0,0,0,0.00253749056719244
-67.25,57.25,0,0,0,0,0,0.00147408794146031
-66.75,57.25,0,0,0,0,0,0.00114670651964843
-66.25,57.25,0,0,0,0,0,0.00110697071067989
-65.75,57.25,0,0,0,0,0,0
-65.25,57.25,0,0,0,0,0,0
-64.75,57.25,0,0,0,0,0,0
-64.25,57.25,0,0,0,0,0,0
-63.75,57.25,0,0,0,0,0,0
-63.25,57.25,0,0,0,0,0,0.00157357845455408
-62.75,57.25,0,0,0,0,0,0.0029594711959362
-62.25,57.25,0,0,0,0,0,0.00423157820478082
-61.75,57.25,0,0,0,0,0,0.00623312313109636
-61.25,57.25,0,0,0,0,0,0
-7.25,57.25,0,0,0.0132277524409195,0.0134358027639488,0.0266635555773973,0.125513538718224
-6.75,57.25,0,0,0.00762182360825439,0.00774170208411912,0.0153635255992413,0.0610882751643658
